title,title_comment,comment
Zig and Sharko,Too Funny!!,"This cartoon makes me laugh so hard! So far, this is one of the best Xilam productions, in my opinion. I was amazed to discover it's a French cartoon. I'm not too fond of French productions, but ""Zig & Sharko"" is an exception. I can easily ""get"" this type of humor (slapstick), even if I'm used to American and British comedies. The inventiveness of the team working on this cartoon is so impressive: they always come up with incredible ideas. In addition, I really like this type of animation, it's more similar to what I was used to in my childhood (e.g. Wile E. Coyote). I love the visuals, the sound effects, the narration and directing style.

Two seasons of ""Zig & Sharko"" have been released, each season consisting of 26 episodes. Due to the nature of the stories, I would recommend it to kids ages 7+."
Zig and Sharko,Solid Cartoon,Comentario no disponible
Zig and Sharko,Not bad at all,"This is one of those baby shows that is free on YouTube with episodes posted every week that you have probably never seen air on actual TV. You would expect it to be bad based off of that, but it's actually a really good baby show. The visual style is... okay. It does what it needs to. It is probably the best animation you can get out of a show with this level of obscurity and disposability. Xilam, the studio responsible for it, seems to specialize in taking shows with passionate creators that aren't quite working with the big names yet and giving them a good and just treatment.

This show is about a mermaid, her shark boyfriend, and an animal that attempts to eat her. It is reminiscent of slapstick comedy like The Looney Tunes or Tom and Jerry. Humor wise, it is surprisingly funny. Sometimes it can get a good laugh out of you and have unexpected (and somewhat offbeat) turns. It has a handful of creative bones in it, and you can tell at least a few of the people making it cared about it at least little bit. There is a sharp increase in general show quality in season 2, and season 2 and 3 are the best of the show.

It is very hyperactive and attention grabby, though. The constant, FOP style of music use and sound effects can be a turn off for some. Also, I'm not sure what was trying to be achieved with the theme song.

It is a show for very small children, but it has a certain simplistic charm, and I ended up admittedly liking it after watching. Compared to the sludge that's on YouTube nowadays, it is one of the best things your kid could mindlessly click on."
Zig and Sharko,Silly entertainment,"This cartoon is presumably a remake of 'Wile E. Coyote and the Road Runner'. Instead of a hungry wolf, however, we got a starving hyena whereas an ostrich is replaced with a mermaid.

The series so far consists of two seasons with seventy eight episodes each. The plot almost solely circles around Zig - a desperate hyena on a remote island who tries to catch and eat Marina - a redhead goofy mermaid. Most of the plans to catch the mermaid are neglected by Sharko - a great white shark (duh!) who is Marina's very protective boyfriend. Zig is also accompanied by a hermit crab named Bernie. Occasionally, a few other characters are introduced but most of them just once.

The cartoon is very colorful, nonetheless, the first season has different character and background graphic design than the second one. This may be probably explained by the fact that the first season ran during 2010 whereas the second was broadcast during 2016. Noticeably, some of the character changes are present as well. Personally, I prefer the first season.

There are several music themes present in both seasons and interestingly, there is no spoken dialogue. All characters communicate with each other by gestures and other ways of non-verbal communication.

As explained the cartoon bears considerable amount of similarities to the Road Runner show. Zig is very creative in methods concerning capturing Marina just like Wile E Coyote was. Very often he uses various sea animals to obtain his goal which is hilarious. Of course typically he is either out of luck or mostly his attempts are hampered by Sharko - needless to say in a quite horrific manner but as an adult I am not much bothered by this. The show was meant to be quite silly and as an entertainment it is pretty good."
Zig and Sharko,Off beat and Imaginative,A refreshing break from the writing formulas mainstream kids cartoons and no repetitive dialogue. Has a Pepe le Pew meets Animaniacs feel to it.
Zig and Sharko,ANNOYING,"Animation is okay,characters are flat and voice acting and story are annoying as hell"
Zig and Sharko,Only watch season 2 and 3 - 10/10,"I watch zig and sharko with my kids and it gives me the classic cartoon laughs, season 2 and 3 are amazing and funny and im waiting for season 4."
Zig and Sharko,Do not let your child watch this,Why would anyone let their kids watch this crap? It's cheap humor without the benefits of any sort of duologue. Just random sound effects that will leave you annoyed and your kids development stunted.
Zig and Sharko,Great,"In my personal opinion it is very good for someone who is younger, give them a sense of entertainment that doesn't have to be educational 24/7 and instead more on the funny side. It can let your kid learn how to pick sides and even parts of the show give a few lessons on what is good to do in life for other people and how to get along, I personally watched this when I was a bit younger so I'm speaking from experience when it comes to this specific show. And for the sexist comment, just how is this sexist on its own? They probably call the original Donkey Kong sexist for the person you have to save being a girl."
Zig and Sharko,Sexist,"I dislike this show because it portrays women and girls as helpless beings, who always need to be rescued by men when in trouble. I don't want my daughter to watch this show."
Zig and Sharko,Aggressively Bad,"""Zig and Sharko"" comes out swinging with an intro sequence that rips the earbuds out of all five senses, and absolutely never lets up. Each episode contains three 7min sequences, so you get to hear that high school ska band a theme song over and over. The plots are asinine ordeals driven by violence and sexism. It's surprisingly more annoying to listen to than Ryan's Mystery Play Date and TroTro combined, and it has no redeeming value for children whatsoever. I wish Netflix would drop the show so my kids would stop finding it."
Zig and Sharko,Too loaud and cringe.,Do not watch this. It's full of shouting and has absolutely no sense.
Zig and Sharko,Stupid,This is more like some of the stupid and ugliest cartoon I've ever seen. And this is now gived up. This is more like so ridiculous. And so Ewww! Everyone hates it!
Afonso Padilha: Classless,,
Loving Adults,Loving Adults,"This Danish crime drama is told in flashback as a policeman talks to his daughter about a case he was unable to solve but is convinced he knows what happened. A woman is knocked down and killed by a hit and run driver. We then see, a few days earlier, married couple Christian and Leonora having an argument; he doesn't want her to see a text message he received in the middle of the night... understandable given that it is from his lover. When she finds out he is ordered out of the house and told that she intends to report a financial crime he committed some time before. He determines to kill her.

I really enjoyed this film. It provides plenty of twists and turns and for much of the time I was unsure whether we are being shown what actually happened or merely the policeman's theory; this added to the intrigue for me. Right up until the end credits began I had no real idea how it would end. There is a good sense of danger and some, but not an excessive, amount of violence. The cast is impressive; most obviously Dar Salim and Sonja Richter as Christian and Leonora respectively. Overall I'd certainly recommend this to fans of psychological dramas.

These comments are based on watching the film in Danish with English subtitles."
Loving Adults,Came in with low expectations because US shows have destroyed the genre,Comentario no disponible
Loving Adults,Interesting and unexpected plot twists with unlikable characters,"As others have said, good plot with unexpected twists. Middle aged businessman with a baggage of some financial cheating falls for his young associate who demands that he chooses between her and his family. Pretty standard set-up, but what follows is far from what you expect. Murders, blackmail and dark secrets from the past . The script sometimes feels strectched, but hey, its a movie!, keeps it it interesting, makes you wonder hwat happens next!!

I think the surprise ending would be fine as it is IF the characters (or at least one of them) were a bit more likable.

Regardless, a worthwhile film to watch, keeps you guessing to the end!"
Loving Adults,Nice Danish Crime Thriller,"Loving Adults based on a novel, is a crime cliffhanger with unpredictable and fascinating story about love, jealousy and sacrifice. Its all about suspense and dark twists in order to keep a failed marriage intact.

I won't say much more, other that it is worth a watch. The leading actress is amazing, she really is the start of the movie.

The production values are good. The cinematography is cold and beautiful as you can expect from the Scandinavian industry.

In general, Loving Adults is quite an entertaining thriller with enough twists and turns to keep the viewers in their seats. The ending feels a bit weak in comparison with the climax

Of course it has its flaws but overall is worth a watch!"
Loving Adults,"Very Good Movie, Weak Ending",Comentario no disponible
Loving Adults,Underrated.,"This is a crime drama movie based on a book of the same Danish name (English: Till Death Do Us Apart, I think)

Very short runtime @ 1hr44m, watch this if you're in the mood for something different. I can name a similar 2014 crime/mystery thriller that you'd have watched, but if I name it to convince you to watch it, it might give the plot away.

The story revolves around a couple who, seemingly, have the perfect life until trust, morals, fidelity, etc. Are questioned. While it's not mindblowing, it's surely worth a one-time watch and there will be a couple diversions that you may not see coming.

Great cinematography (oooo, this movie looks amazing!) and sound design add to the value. Scores are underrating the film, so ignore them, and give it a shot."
Loving Adults,"a nicely made danish movie, with some good twists","For this being the first danish netflix original, I have to say it was pretty good. Interesting twists and turns mixed with a good cast. As the way that netflix movies have been going, as well as some of the shows not all of them have been that great recently. But I feel this film is a step in the right direction. It may take a while to start and be a little boring before it gets started. But once it does its a good watch with some suspenseful moments and some that even could leave your jaw a little open. Overall a pretty decent netflix original and I look forword to seeing more like this in the future."
Loving Adults,Excellent,"A middle-age man has to choose between his wife and his mistress and he gets in to way more trouble than just that, along the way.

This is an awesome Danish thriller (dubbed believably in English) with plenty of twists and turns to keep you guessing. You think you know which direction the film is headed in, but trust me, you absolutely don't. Watch it if you like Hitchcock-type thrillers. The leads are great and the ending was perfect and unexpected in my opinion.

I hope Netflix can give us more of these types of films in the future as I thoroughly enjoyed this one and found it to be fast-paced and fun."
Loving Adults,"Love, really?",Comentario no disponible
Loving Adults,This is trash,Comentario no disponible
Loving Adults,Gotta Hand It to The Scandinavians,"I've loved every single Scandinavian film I've ever watched and this one from Denmark is no exception.

It has a suspenseful build up, a shock midway through and lots of twists and turns to keep the audience interested.

The psychology element is not missing so this movie definitely falls into the category of Psychological Thriller, my favorite genre.

Was pleased also to see that Netflix finally decided to depart from its heavy boatload of men's action thrillers and cartoons. There's so much good stuff out there and Netflix always manages to miss out on it all because of its biased insistence on pleasing the males in the audience."
Loving Adults,"Love, hate, obssession, family, fidelity",Comentario no disponible
Loving Adults,I can't ignore the loophole,Comentario no disponible
Loving Adults,Hell hath no fury like a woman scorned :),Comentario no disponible
Loving Adults,7.3/10. Recommended,"This is a good drama/romance/thriller, in the same vein of UNFAITHFUL (2002), FATAL ATTRACTION (1987), A PERFECT MURDER (1998) etc. Actors are not so charismatic/attractive like Gere/Lane, Douglas/Paltrow etc, however they did a very goood job: Acting is one of the strongest aspects of this movie. They are 100% convincing. So is the plot. Everything that happened here is realistic, except for the final 20-ish minutes. Those minutes are the reason i don't rate it even higher, because some events were kinda far-fetched.

Still, this was not a bad ending. Just not as good as the rest of he movie. Overall, it was an exciting and intense movie with characters you can empathize with them, up to a point at least. As a viewer, i felt their hate, love, despair, passion, hope and hopelessness.

It seems to me that Danish cinema is thriving nowadays. Congratulations Denmark."
Loving Adults,Stupid cops but ok,"The first act is weak but then the real mystery starts and the twists are interesting, so you keep watching and invested to know how it will end.

Not an artistic marvellous, but better to pass your time than some of the self-indulgences farts some people try to sell you.

PS: WTF Danish police? Can't you see the petrol station cameras? Doesn't the SPA has any cameras? No traffic cameras? 🤷‍♂️🤷‍♂️🤷‍♂️

The first act is weak but then the real mystery starts and the twists are interesting, so you keep watching and invested to know how it will end.

Not an artistic marvellous, but better to pass your time than some of the self-indulgences farts some people try to sell you.

PS: WTF Danish police? Can't you see the petrol station cameras? Doesn't the SPA has any cameras? No traffic cameras? 🤷‍♂️🤷‍♂️🤷‍♂️"
Loving Adults,This Movie Was Just Good,Comentario no disponible
Loving Adults,A Tangled Web,"""Oh, what a tangled web we weave, when we first practice to deceive."" A frustrated middle-aged married man has an affair with a younger colleague from work. One night, he receives a text message in bed. His wife suspects something. The man attempts to resolve the matter. One of them fails and the other does not. This Danish mystery thriller has more twists than a Hitchcockian turnstile. Hell hath no fury like a woman scorned. Needless to say, this viewer was kept in the dark until the very end, and then he still wasn't sure. But was it really the end? Only some of the characters will ever possibly know."
Loving Adults,Reminds me of CRIMES & MISDEMEANOURS (Woody Allen),"In CRIMES, poor Martin Landau falls into the clutches of a determined & hangry mistress (Anjelica Huston), who threatens to blow the whistle to his family, and also to report a financial indiscretion he committed, if he does not dump his family for her. In LOVING ADULTS, our protagonist, Christian (also a well-to-do professional) is in a similar bind: his pretty mistress, Xenia, also wants to wrench him away from his family, and she, too has knowledge of an indiscretion he has committed. The difference between the 2 plots? Christian is wacky about his mistress; Martin Landau is fed up with his & seeks desperate means to end his problem.

As we discover early in the film, Christian is not so squeamish about ending his 'female' problem, but he chooses a course contrary to Landau's: he decides his pretty & talented (but aging wife) must go. As the story unfolds, as narrated by a local detective, we wait to see if the police can catch the guilty man. CRIMES ended with a very sardonic outcome, free of guilt and discovery. I can't tell you if that happens here, since I am only 40 minutes in, but I think I am going to like it. Oh: A couple of sensual scenes might need fast-forwarding."
Loving Adults,You're being trolled by those rave reviewers!!,"I read all these reviews and kept waiting for this movie to become good, and deliver on those ""twists"" and whatever, but the entire movie was completely nonsensical, with terrible acting, terrible characters and a rehashed plot (BBC's Dr. Foster was much better). I soon realized that those people giving 9 stars must be trolling everyone. The husband character just had a perpetual look of ""I forgot my lines"" or ""Am I on the right set??"" ; there were no redeemable/likable women characters in this; the woman he's having an affair with is just as shrillish a troll as the wife; and even her ""best friend"" totally sells her out. The story being told by a cop to his daughter added nothing to the storyline, and then when you find out where they are and why he's telling the story...I mean, ok, so while that was unexpected, who really gives a crap and that did not add any value to the storyline. There was definitely no suspense at all; the cops were duuuuuuuuuuuuuuumb, and the dubbing was awful. Anyway, please save yourself 2 hours and do not watch this."
Loving Adults,Excellent and terrifying!!!,"WOWWWW!!!! Much better than I expected, perhaps predicted for some, but not for me. I'm not a fan of stories of jealousy and divorce, like soap operas. But none of that, it's very exciting, psychopathic, psychological and terrifying. The two main actors are fantastic! The tension feels raw. The combination of images from start to finish is fantastic, and the story goes from simple to very complicated and scary very quickly. Two selfish psychopaths in a more than vicious circle. This movie blew me away. Don't miss it, and be careful if you don't like horror and creepy stories.

Excellent and terrifying."
Loving Adults,This has to change...,"Great movie... really great!!!

One thing i hate is that in the movie THEY ARE SAYING A WHITE VAN WITH ROMANIAN NUMBER PLATE!!!!!!

DANENARK IS 2000 miles from us... why are they doing this remark's like this????

This is really upsetting for me to watch this and to see that they are doing remarks like this... Why they can they say this.. this is not the first time we see remarks like this. This is absolutely discusting for me to see this.

I think the producers are like: a... what country should we pick... oooo ... i know ... romania........

I don't like to complain but this was really upsetting.

The rest of the movie was great honestly."
Loving Adults,"Interesting turns, then a comical, totally unbelievable ending.","It's like the screenwriter just fell asleep, got drunk, or just decided to assume the viewers would be just as stupid as the characters are start to finish in this weak attempt at what could have been a much better movie without the totally illogical and idiotic conclusion. I won't say more, in case somebody actually just wants to waste a little under two hours of their life on a faux dramatic ending that makes you want to shoot the router so this can never happen to you again. Either that, or Danish police make the Keystone Cops look like geniuses.

Also, it doesn't help that the overdubbing into English is done by people that clearly are working without the benefit of actually seeing the film. Never heard such flat, emotionless 'voice acting' before."
Loving Adults,Mr. and Mrs. Macbeth,Comentario no disponible
Loving Adults,Predictions don't do to this movie,"Crime story by a Police Father as unsolved case and his mounting suspicions with many twists - turns though known human weaknesses and wises explored. Couple if remain to get her in even bilateral crime experience give lot of loopholes in investigations. Morally we may not agree any thing that favors crime but loop holes the mind set finds is amazing. This film is amongst top 50 thrillers Netflix gave us and people liked. Gore,Sex, Betrayal, family bonds, son sick, sabotage all explored with superbly carved out direction editing screen play music all ingredients justified. Commenting on end result may dilute the suspense thrill but Modern Juris Prudence is almost impossible to overcome."
Last Hope,Loving Adults,"This Danish crime drama is told in flashback as a policeman talks to his daughter about a case he was unable to solve but is convinced he knows what happened. A woman is knocked down and killed by a hit and run driver. We then see, a few days earlier, married couple Christian and Leonora having an argument; he doesn't want her to see a text message he received in the middle of the night... understandable given that it is from his lover. When she finds out he is ordered out of the house and told that she intends to report a financial crime he committed some time before. He determines to kill her.

I really enjoyed this film. It provides plenty of twists and turns and for much of the time I was unsure whether we are being shown what actually happened or merely the policeman's theory; this added to the intrigue for me. Right up until the end credits began I had no real idea how it would end. There is a good sense of danger and some, but not an excessive, amount of violence. The cast is impressive; most obviously Dar Salim and Sonja Richter as Christian and Leonora respectively. Overall I'd certainly recommend this to fans of psychological dramas.

These comments are based on watching the film in Danish with English subtitles."
Last Hope,Came in with low expectations because US shows have destroyed the genre,Comentario no disponible
Last Hope,Interesting and unexpected plot twists with unlikable characters,"As others have said, good plot with unexpected twists. Middle aged businessman with a baggage of some financial cheating falls for his young associate who demands that he chooses between her and his family. Pretty standard set-up, but what follows is far from what you expect. Murders, blackmail and dark secrets from the past . The script sometimes feels strectched, but hey, its a movie!, keeps it it interesting, makes you wonder hwat happens next!!

I think the surprise ending would be fine as it is IF the characters (or at least one of them) were a bit more likable.

Regardless, a worthwhile film to watch, keeps you guessing to the end!"
Last Hope,Nice Danish Crime Thriller,"Loving Adults based on a novel, is a crime cliffhanger with unpredictable and fascinating story about love, jealousy and sacrifice. Its all about suspense and dark twists in order to keep a failed marriage intact.

I won't say much more, other that it is worth a watch. The leading actress is amazing, she really is the start of the movie.

The production values are good. The cinematography is cold and beautiful as you can expect from the Scandinavian industry.

In general, Loving Adults is quite an entertaining thriller with enough twists and turns to keep the viewers in their seats. The ending feels a bit weak in comparison with the climax

Of course it has its flaws but overall is worth a watch!"
Last Hope,"Very Good Movie, Weak Ending",Comentario no disponible
Last Hope,Underrated.,"This is a crime drama movie based on a book of the same Danish name (English: Till Death Do Us Apart, I think)

Very short runtime @ 1hr44m, watch this if you're in the mood for something different. I can name a similar 2014 crime/mystery thriller that you'd have watched, but if I name it to convince you to watch it, it might give the plot away.

The story revolves around a couple who, seemingly, have the perfect life until trust, morals, fidelity, etc. Are questioned. While it's not mindblowing, it's surely worth a one-time watch and there will be a couple diversions that you may not see coming.

Great cinematography (oooo, this movie looks amazing!) and sound design add to the value. Scores are underrating the film, so ignore them, and give it a shot."
Last Hope,"a nicely made danish movie, with some good twists","For this being the first danish netflix original, I have to say it was pretty good. Interesting twists and turns mixed with a good cast. As the way that netflix movies have been going, as well as some of the shows not all of them have been that great recently. But I feel this film is a step in the right direction. It may take a while to start and be a little boring before it gets started. But once it does its a good watch with some suspenseful moments and some that even could leave your jaw a little open. Overall a pretty decent netflix original and I look forword to seeing more like this in the future."
Last Hope,Excellent,"A middle-age man has to choose between his wife and his mistress and he gets in to way more trouble than just that, along the way.

This is an awesome Danish thriller (dubbed believably in English) with plenty of twists and turns to keep you guessing. You think you know which direction the film is headed in, but trust me, you absolutely don't. Watch it if you like Hitchcock-type thrillers. The leads are great and the ending was perfect and unexpected in my opinion.

I hope Netflix can give us more of these types of films in the future as I thoroughly enjoyed this one and found it to be fast-paced and fun."
Last Hope,"Love, really?",Comentario no disponible
Last Hope,This is trash,Comentario no disponible
Last Hope,Gotta Hand It to The Scandinavians,"I've loved every single Scandinavian film I've ever watched and this one from Denmark is no exception.

It has a suspenseful build up, a shock midway through and lots of twists and turns to keep the audience interested.

The psychology element is not missing so this movie definitely falls into the category of Psychological Thriller, my favorite genre.

Was pleased also to see that Netflix finally decided to depart from its heavy boatload of men's action thrillers and cartoons. There's so much good stuff out there and Netflix always manages to miss out on it all because of its biased insistence on pleasing the males in the audience."
Last Hope,"Love, hate, obssession, family, fidelity",Comentario no disponible
Last Hope,I can't ignore the loophole,Comentario no disponible
Last Hope,Hell hath no fury like a woman scorned :),Comentario no disponible
Last Hope,7.3/10. Recommended,"This is a good drama/romance/thriller, in the same vein of UNFAITHFUL (2002), FATAL ATTRACTION (1987), A PERFECT MURDER (1998) etc. Actors are not so charismatic/attractive like Gere/Lane, Douglas/Paltrow etc, however they did a very goood job: Acting is one of the strongest aspects of this movie. They are 100% convincing. So is the plot. Everything that happened here is realistic, except for the final 20-ish minutes. Those minutes are the reason i don't rate it even higher, because some events were kinda far-fetched.

Still, this was not a bad ending. Just not as good as the rest of he movie. Overall, it was an exciting and intense movie with characters you can empathize with them, up to a point at least. As a viewer, i felt their hate, love, despair, passion, hope and hopelessness.

It seems to me that Danish cinema is thriving nowadays. Congratulations Denmark."
Last Hope,Stupid cops but ok,"The first act is weak but then the real mystery starts and the twists are interesting, so you keep watching and invested to know how it will end.

Not an artistic marvellous, but better to pass your time than some of the self-indulgences farts some people try to sell you.

PS: WTF Danish police? Can't you see the petrol station cameras? Doesn't the SPA has any cameras? No traffic cameras? 🤷‍♂️🤷‍♂️🤷‍♂️

The first act is weak but then the real mystery starts and the twists are interesting, so you keep watching and invested to know how it will end.

Not an artistic marvellous, but better to pass your time than some of the self-indulgences farts some people try to sell you.

PS: WTF Danish police? Can't you see the petrol station cameras? Doesn't the SPA has any cameras? No traffic cameras? 🤷‍♂️🤷‍♂️🤷‍♂️"
Last Hope,This Movie Was Just Good,Comentario no disponible
Last Hope,A Tangled Web,"""Oh, what a tangled web we weave, when we first practice to deceive."" A frustrated middle-aged married man has an affair with a younger colleague from work. One night, he receives a text message in bed. His wife suspects something. The man attempts to resolve the matter. One of them fails and the other does not. This Danish mystery thriller has more twists than a Hitchcockian turnstile. Hell hath no fury like a woman scorned. Needless to say, this viewer was kept in the dark until the very end, and then he still wasn't sure. But was it really the end? Only some of the characters will ever possibly know."
Last Hope,Reminds me of CRIMES & MISDEMEANOURS (Woody Allen),"In CRIMES, poor Martin Landau falls into the clutches of a determined & hangry mistress (Anjelica Huston), who threatens to blow the whistle to his family, and also to report a financial indiscretion he committed, if he does not dump his family for her. In LOVING ADULTS, our protagonist, Christian (also a well-to-do professional) is in a similar bind: his pretty mistress, Xenia, also wants to wrench him away from his family, and she, too has knowledge of an indiscretion he has committed. The difference between the 2 plots? Christian is wacky about his mistress; Martin Landau is fed up with his & seeks desperate means to end his problem.

As we discover early in the film, Christian is not so squeamish about ending his 'female' problem, but he chooses a course contrary to Landau's: he decides his pretty & talented (but aging wife) must go. As the story unfolds, as narrated by a local detective, we wait to see if the police can catch the guilty man. CRIMES ended with a very sardonic outcome, free of guilt and discovery. I can't tell you if that happens here, since I am only 40 minutes in, but I think I am going to like it. Oh: A couple of sensual scenes might need fast-forwarding."
Last Hope,You're being trolled by those rave reviewers!!,"I read all these reviews and kept waiting for this movie to become good, and deliver on those ""twists"" and whatever, but the entire movie was completely nonsensical, with terrible acting, terrible characters and a rehashed plot (BBC's Dr. Foster was much better). I soon realized that those people giving 9 stars must be trolling everyone. The husband character just had a perpetual look of ""I forgot my lines"" or ""Am I on the right set??"" ; there were no redeemable/likable women characters in this; the woman he's having an affair with is just as shrillish a troll as the wife; and even her ""best friend"" totally sells her out. The story being told by a cop to his daughter added nothing to the storyline, and then when you find out where they are and why he's telling the story...I mean, ok, so while that was unexpected, who really gives a crap and that did not add any value to the storyline. There was definitely no suspense at all; the cops were duuuuuuuuuuuuuuumb, and the dubbing was awful. Anyway, please save yourself 2 hours and do not watch this."
Last Hope,Excellent and terrifying!!!,"WOWWWW!!!! Much better than I expected, perhaps predicted for some, but not for me. I'm not a fan of stories of jealousy and divorce, like soap operas. But none of that, it's very exciting, psychopathic, psychological and terrifying. The two main actors are fantastic! The tension feels raw. The combination of images from start to finish is fantastic, and the story goes from simple to very complicated and scary very quickly. Two selfish psychopaths in a more than vicious circle. This movie blew me away. Don't miss it, and be careful if you don't like horror and creepy stories.

Excellent and terrifying."
Last Hope,This has to change...,"Great movie... really great!!!

One thing i hate is that in the movie THEY ARE SAYING A WHITE VAN WITH ROMANIAN NUMBER PLATE!!!!!!

DANENARK IS 2000 miles from us... why are they doing this remark's like this????

This is really upsetting for me to watch this and to see that they are doing remarks like this... Why they can they say this.. this is not the first time we see remarks like this. This is absolutely discusting for me to see this.

I think the producers are like: a... what country should we pick... oooo ... i know ... romania........

I don't like to complain but this was really upsetting.

The rest of the movie was great honestly."
Last Hope,"Interesting turns, then a comical, totally unbelievable ending.","It's like the screenwriter just fell asleep, got drunk, or just decided to assume the viewers would be just as stupid as the characters are start to finish in this weak attempt at what could have been a much better movie without the totally illogical and idiotic conclusion. I won't say more, in case somebody actually just wants to waste a little under two hours of their life on a faux dramatic ending that makes you want to shoot the router so this can never happen to you again. Either that, or Danish police make the Keystone Cops look like geniuses.

Also, it doesn't help that the overdubbing into English is done by people that clearly are working without the benefit of actually seeing the film. Never heard such flat, emotionless 'voice acting' before."
Last Hope,Mr. and Mrs. Macbeth,Comentario no disponible
Last Hope,Predictions don't do to this movie,"Crime story by a Police Father as unsolved case and his mounting suspicions with many twists - turns though known human weaknesses and wises explored. Couple if remain to get her in even bilateral crime experience give lot of loopholes in investigations. Morally we may not agree any thing that favors crime but loop holes the mind set finds is amazing. This film is amongst top 50 thrillers Netflix gave us and people liked. Gore,Sex, Betrayal, family bonds, son sick, sabotage all explored with superbly carved out direction editing screen play music all ingredients justified. Commenting on end result may dilute the suspense thrill but Modern Juris Prudence is almost impossible to overcome."
Sea,,
Drug Lords,Watchable,"As usual with this kind of series some of the episodes are more interesting than others. The best episodes were the Colombian based ones, El Chapo from Mexico and the ones that put me to sleep were the Frank. Lucas and Christopher Coke episodes. Still this is a decent series. Worth watching."
Drug Lords,"Scariest Grandma ever, is a Sheila","Interesting documenty to view if you have watched narcos, or if you have watched this watch narcos.

Sad thing no Angel Félix who within 3 series you thought Netflix would have hit upon by now if only to push Narcos Mexico

Anyway from The Gentleman of to the thugish queen of crack, Pablo to El Chapo this is informed if sometimes over inflated egos who speak for themselves.

Worth a watch"
Drug Lords,It could have been better but it can be entertaining,"The characters portrayed probably had a life full of interesting details, but that seems to be wasted and this series rarely gets you enthusiastic. It's not that those guys should be glamorized or that the series should take a sensationalist approach, but some greater detail would do well. Episodes are long but lack information density. Those simulation scenes could have been more well performed, especially with better actors. Or they could just have not been made at all, or even be replaced by cartoon. It's interesting - even indispensable - to interview those who were directly involved in the events portrayed (the cops and the gangsters), but it would be very nice to also hear some of the people who were indirectly affected by their actions and also some experts. This series can be entertaining, but it leaves you with the feeling that something much better could have been done with its subject matter."
Drug Lords,Another Late Adopter on the Escobar Train,"Just what we need, another docudrama about the world's Drug Lords. Still, I thought that perhaps with the overwhelmingly large recent canon of the Medellin Cartel syndicate contributions like: Alias J.J., Narco's, El Chapo, Escobar, and Loving Pablo, a series to hit on the other key players may be striking while the iron is hot; but to my dismay, it's just a tired underwhelming attempt to copy what's already been done time and again. My advice is to read the book written by hitman Jairo Velásquez as well as Chasing Pablo by Marquez and don't waste your time on this drivel."
Drug Lords,WHAT?...WHAT ARE YOU SAYING?,Might have some good info but whatever this show is trying to convey is lost through the very distracting and unending Inception music... every word that is uttered is met with annoying overdramatic loud music
Drug Lords,"A lot of bad information, and IMPORTANT things left out..",Comentario no disponible
Drug Lords,more biased pro US pro DEA misinformation,"Doesn't show truth at all.

DEA supported cartels in Mexico and Columbia then blame the cartels for the huge addiction in US. The documentary is too biased and barely resembles truth or facts."
Drug Lords,Discrepancy,Comentario no disponible
Lakeeran,,
Queer Eye,This show just keeps getting better,"As entertaining as the original was, the new version is even better - and it gets better with each season.

Aside from the laugh out loud moments, and genuine warmth that permeates each episode, the overwhelming feeling that the viewer gets from the Fab Five (individually and collectively) is kindness.

While many reality shows focus on the least appealing aspects of human nature, Queer Eye focuses on the best."
Queer Eye,"Fun, emotional and binge-worthy!","Not being too old when the original season aired, I was unfamiliar with the concept of this show, so when I saw all 8 episodes had been added to Netflix I had no idea what to expect. I was so pleasantly surprised.

The show is life-affirming and emotional. Whilst at times the guys seem a little too intrusive and border on being overly judgemental, they win me, and the people they're there to help, over with their charm, friendship and emotional support. Their chemistry and friendship brings a smile to my face and really is magic. The way they allowed others and themselves to open up was a privilege to see, and I have come away from each episode with a smile on my face.

Definitely worth a watch, the first episode with Tom had me beaming, sobbing and awwing. A true delight."
Queer Eye,all the negative reviews have something in common.,"The small handful of negative reviews I've read seem to take issue with Jonathan's flamboyancy, but a lot of these critics are self-proclaimed gay men who have a problem with ""negative gay stereotypes."" I'm here to tell you there is nothing innately negative about flamboyancy other than the fact that our society deemed all things associated with femininity as inferior. In other words, those reviewers are projecting their own self-hate and internalized homophobia onto this show, and their reviews reflects their own baggage, NOT the quality of the show. So what if Jonathan is a bit extra? If you can't learn to find him endearing, admire his unapologetic courage, or appreciate how he really rounds out the spectrum of masculinity displayed on the cast, you won't see how much of an essential part he is to the show's theme of acceptance in the diversity of people.

That aside, the design transformations are aesthetically on point, incredibly tasteful and thoughtfully custom-tailored to the hero subjects. And, the best part is, the show has a lot of heart. It is uplifting and motivating--it transcends outer beauty as it promotes self-care, self-respect, self-confidence and self-worth, but also love and acceptance in a toxic culture. It's a feel-good without the escapism which makes for a cathartic viewing experience."
Queer Eye,Not expected.,"Usually I research a lot before I watch a movie or a show, but I pick this show randomly. And I gotta say: this is the best thing I've watched in a LONG time. I've wondering why I was so blowed away by this (and I'm a straight guy) and I realise it's because it is real. Of course there are some unnatural scenes, like extrapolation or disconfort in front of the cameras, and whatever, but The Fab Five are not professional actors, they are themselves doing and living what they believe, and the guys chosen are real people, working their dreams and fears in between the scenes. I laughed, I wondered, I felt alive watching this (and I even cry). Wonderful job to everyone involved in the show. Thank you."
Queer Eye,On point!,"I fell in love with this show and the 5 guys the very first episode. I cannot wait for the next season! Everything is on point; the sense of humour, the taste, the discussions, the characters and I love the respect for everyone involved. A really touching and entertaining show! Give it a try :)"
