title,title_comment,comment
Versailles,Addictive viewing,"One of those shows it took me some time to get round to watching, but after binge watching Series 1 I have to say it is excellent viewing, I'll agree with other reviewers who highlight there are very definitely historical inaccuracies, the birth of the Queen's baby etc, but they can be overlooked, as the drama is somehow addictive. It is very raunchy, lots of sex scenes, and lots of gay sex scenes, shock horror.

The sets and costumes are incredibly lavish, you cannot helped but be wowed by the sheer majesty of the buildings and surroundings, The Palace of Versailles itself almost takes on the role of an extra character, it's so impressive. It is visually always on the money, the filming, music etc, are first rate, utterly faultless.

I'm so glad they chose not to put on dodgy French accents, so often spoil historical dramas.

George Blagden is an outstanding lead actor, he looks so incredibly different in costume, I think he's wonderful in the role, masses of charisma. So well matched is Alexander Vlahos, who plays his brother, totally suited to the part, fair to say he adds masses of variety to the show.

Great to see that Series 3 has been commissioned, meaning plenty of Versailles to come. Great show. 8/10"
Versailles,More than just your average costume drama,"This drama is about the rise of Louis xiv, the Sun King, Louis the Great, who moved the executive from Paris, the centre of the known world to Versailles, a great bog.

With his father long dead, his mother recently dead, he was alone except for his brother and those he trusted. His political marriage to a Spanish princess was not happy.

He is primarily concerned with how to rule a growing French Empire. This French court evolved into something strange - where dancing and etiquette were critical politically.

This is made in English (to ease it commercially) but by the French so it is made with taste. There are attractive actors, lavish costumes, special effects (to pretend it was shot in the Palace itself) and of course scenes of violence and sex. After all, its good to be the King.

Looking forward to Season 2 !"
Versailles,"Pretty good TV series , lavishly produced , dealing with historical characters : Louis XIV , Philippe d'Orléans , among others","Based on historic deeds about intrigue and power-fight in Louis XIV court . This costumer movie is partially based on real events and starts in 1667 , with 28-year-old all-powerful king of France, Louis XIV . It toplines two rising British stars , Georges Blagden (""Vikings"") in the role of Louis XIV and Alexander Vlahos in the role of Monsieur , the Sun King's enigmatic as well as gay brother whose couple is the scheming Chevalier , Evan Williams . His reign of 72 years and 110 days is the longest of any monarch of a major country in European history , he married Marie-Thérèse (Elisa Lasowski) and being son of Anne of Austria (Dominique Blanc) and Louis XIII (David Stanley) . It's developed in the court of Louis XIV who decides to build the greatest palace in the world - Versailles . This well-known monarch governed in domains where the sun never set ; as Louis continued his predecessors' work of creating a centralized state governed from the capital . We should have the same intelligence as this monarch and take advantage of the power of this story and of its marvellous renaissance background . He sought to eliminate the remnants of feudalism persisting in parts of France and , by compelling many members of the nobility to inhabit his lavish Palace of Versailles -formerly a hunting lodge belonging to Louis's father- , succeeded in pacifying the aristocracy , many members of which had participated in the Fronde rebellion during Louis's minority . However , his brother Monsieur Philippe d'Orléans (Alexander Vlahos) has for some time been relegated to a lesser role in the Court , due to the growing power of the King' most influential secretaries , Bontemps (Stuart Bowman) , Colbert (Steve Cumyn) and especially the security chief , the relentless executioner , Fabien Marchal (Tygh Runyan) . Meantime , the situation of France is threatened by Holland ruled under charismatic William of Orange (George Webster) , being the situation of Louis XIV extremely dangerous and delicate . In the meantime , Louis decides to construct a big palace at an inhospitable place , but drained Budget , affairs and political intrigues complicate things . Louis XIV is in constant conflict with his workers and those traitors who possesses privileged information can acquire immense fortunes . During Louis's reign , France was the leading European power and it fought three major wars : the Franco-Dutch War, the War of the League of Augsburg, and the War of the Spanish Succession . Then , a dark conspiracy and the harassing by William of Orange make Versailles an uncomfortable place .

This upscale epic drama penned by David Wolstencroft (""The Escape Artist"") and Simon Mirren (""Criminal Minds"" , ¨Third watch¨) , The 10-episode show was big budgeted , developed and co-produced by Canal Plus' original creation division . The series was in development for five years before the cameras started to roll . As of 2015, this is the most expensive television show ever produced in France . Despite being a largely French-financed project, the series was shot in English with an eye toward a larger international audience. According to costume designer Madeline Fontaine, the production required the making of about 100 key cast member costume , and about 200 mass-produced extras costumes. The Emmy Awards hosted an exclusive screening of the series pilot for its members during a board meeting in Versailles . Produced by Zodiak Fiction and Incendo , bowed onseries broke ratings record for an original drama on Canal Plus since 2013 .

This TV series recreates faithfully the historical facts , as long time us separate from the events are to narrate , but the shadows still hide from the public this great historic moment , and the significance of such deeds . ¨Versailles¨ TV series is filled with those lights and shadows , gathers such a very important known event recreated in the artistic frame called French Golden Age , characterized and inspired by the ideas of an absolutism realm . The series contributes to historical , artistical and cultural memory of an era , with a look back to the past , offering us an interesting adaptation on important events . This is a lavish budget but slowly-paced costumer and full of nudism and simulated sex with a good cast who gives nice interpretations , it has Georges Blagden as authoritarian King . Personality and charisma of George Blagden's portrayal as one of the most remarkable European kings that ever reigned . His wife Marie-Thérèse is well played by Elisa Lasowski and his homosexual brother Monsieur Philippe d'Orléans by Alexander Vlahos , and married to Henriette performed by Noémie Schmidt whose gorgeous beauty is difficult to resist . And Tygh Runyan as Marchal gives his big opportunity to really shine . Amira Casar gives a convincing character as astute and mean Béatrice . Stuart Bowman plays with enormous distinction as Bontemps , the incorruptible as well as cunning adviser . The rest of the supporting cast is nice , such as the gay lover Chevalier acted by Evan Williams , Anatole Taubman as traitor Montcourt , Lizzie Brocheré as the doctor Claudine , Sarah Winter as Louise and several others . The series is marvelously photographed throughout as well as written and directed . Extraordinary costume design accompanied by colorful cinematography filmed on location . As the costume team consisted of about thirty people , including the series' main designer, her auxiliary design team, stitchers and fitters . Luxurious sets make excellent use of real locations in Versailles and it has a look of a great TV production . ¨Versailles¨ has been greenlit by the French pay TV giant for a second season (the first is set in the year 1667) that takes place four years after the events in season one."
Versailles,"A feast for the eyes and ears, without a doubt!","A feast for the eyes and ears, without a doubt! A great and pleasant surprise. Excellent and promising players! A series that are worth seeing, tells the story of the French King Louis XIV known as the Sun King of the 17th century, a king, smart handler, subtle, and your affectionate relationship but complicated with his brother Philippe, his court of friends and enemies, the conspiracies and interests, their lovers and its unwavering decision to build the famous and beautiful Palace of Versailles. Not being a documentary on the life of the King, the main idea is there and very well written and represented, with scenarios, clothing and spectacular dialogs. Congratulations to all of you, to the team of Versailles. I look forward to season 2 :-)"
Versailles,A long way from the truth....,"Versailles is yet another example of revisionist history that paints a misleading picture of the life and politics of Louis XIV, known as the Sun King.

This drama presents the young French King as an astute, visionary. Much of the narrative is used to make the King sound clever, by having those around him make transparently stupid observations. My favourite is his head of internal security congratulating the King on signing a peace treaty, saying ""the war has ended"". Its an implausibly absurd comment, given the same head of security is surrounded, at that moment, by men killed as a result of what amounts to a domestic war between the King and elements of the nobility. A war he, as head of internal security, is personally charged with fighting.

The reality of Louis XIV is a lot less glamorous. A parasitic individual, who could only sustain his extravagance through rather ugly acts of domestic usury, theft, international conquest and imperialism. That's not to say Louis was any worse than his contemporaries but, to try to portray him in such an overstated and flattering light, makes a lie of historical truth.

Versailles was hardly the pristine, architectural marvel, its presented as either. People defecated and urinated in hallways, diseases, especially of the venereal variety, were rife. The nobility populating the hallways and rooms of this palace, were not the nice, clean, well scrubbed types presented in this series. They were a dirty lot, who washed infrequently and disguised the stink with powder and perfumes. Simply put, in spite of Versailles visual splendor, it was an unsavory place, filled with indolent, wasteful, maliferous people.

The standard of acting for the series is good and yes, its watchable. It is, after all, inherently interesting material. Yet, so much is misrepresented, that this production is rendered more a fiction than an historical period piece. As such, it should be considered entertainment and little more. Six out of ten from me."
Versailles,The king and court come to life,"I think the casting is superb. Add beautiful surroundings and great acting and add the story of Louis XIV and you will have a show that pulls you into the middle of life in Versailles. I know they took liberties with the story, and sexed it all up, but not in a bad way. There is no 21st century holier-than-thou attitude, which is nice. They did things differently back in the 1600's and here is a show that portrays some of that, without preaching. It is rare that audiences are given credit for having brains enough to form opinions of their own about the characters. Things in Versailles are not all black and white, good and bad--there are many, many shades of gray here. It takes a lot to be able to show all those shades, and I think Versailles succeeds admirably."
Versailles,Slightly Flawed History Yet Exciting,"As with most of these historical productions about real kings and queens, there are a number of discrepancies regarding the facts. That said, this really is an intriguing and exciting series full of pageantry and wonderful costuming and sets. There is also some fine acting, especially with the characters of Phillipe, King Louis's brother, and Fabien, the kings head of security. Their characters are nuanced, much more so than the king himself. This is a series worth watching, especially for lovers of historical pieces."
Versailles,At Least the Set was Nice,"Knowing there wasn't going to be a fourth series I stuck with Versailles through to its conclusion just to see how it would end though had it gone on to another series I'd have given up after Series Two. Mock spoiler alert, it ends not with a bang but with a whimper as though its makers gave up and went through the motions like a team that knows its beaten and is just waiting for the final whistle. Versailles covers a roughly 20 year period of Louis XIV's reign but the actors don't age. Not a grey hair in sight. The acting is of a good-to-high standard, particularly given the level of some dialogue. The quality deteriorates as the series progresses - or perhaps I should say regresses. At least early on there were sexual shenanigans to distract the viewer. Not surprisingly the writers opt for the more sensational stories relating to the period such as that of the pious queen allegedly giving birth to a black baby by a court dwarf. Needless to say we get The Man in Iron Mask. Now there was a real life man in a velvet mask, though there's no evidence of him interacting with the royal family. But since we don't know for certain who he was, why he was imprisoned, and why he was masked the writers were free to come up with their own story about him. It's just a pity they didn't come up with a more credible or at least an entertaining one. History goes out the window. The queen died of natural causes, she wasn't murdered. The man in the velvet mask died in prison of natural causes long after the events portrayed. In the series Colbert opposes the revocation of The Edict of Nantes. In fact he was long dead when the Edict was revoked. A totally fictitious back story is invented for the devout Madame de Maintenon as a prostitute but her interesting mixed Protestant-Catholic upbringing was ignored. For me the nadir was reached in the penultimate episode in an exchange between Louis and Bossuet. When Louis says it was man who based the church in Rome Bossuet replies, ""Saint Paul himself...""! You'd think the man the Catholic Encyclopedia considered as perhaps the greatest pulpit preacher of all time might know the line, ""you are Peter and upon this rock I will build my church."" For me these inaccuracies wouldn't grate so much if there were good storylines. I enjoy Vikings even though its historical elements are greatly compressed in time. It has credible narratives and, while Versailles had some storylines to begin with, by the end the writers having abandon history seemed to run out of interesting plots."
Versailles,Stop throwing shade on Le Roi Soleil,"This king was a showman, not an insecure philosopher, spectacularly controlling, not a bit shy. To him the only crime was to be a bore. You might start with a makeover of the look and let the acting follow. Please do a better job with the men's hair and costumes. This is France, not dowdy old England. Although I do like the Mark Farner '70s rock star chevelure imagined for the king (who is very well cast with a short actor), all portraits of him show a cloud of curls from cradle to grave (wigs, of course). The fabrics are couture, but too neutral. That little red bow tie over the white lace cravat would have been three times as wide and multiplied by seven, like a holiday bottle of cognac. (Again, look at the portraiture.) Conspicuously absent: the fabulous music of Marc Antoine Charpentier and Lully, the Paintings of Le Brun, Mignard and Le Moyne, the solid silver furniture that nearly bankrupt the nation. Look to the movie, Vatel, for better food and fete inspiration. Monsieur said it best when Louis chided him about the 50,000 ecus shoe note with: ""But you haven't seen the shoes!"" No, we haven't."
Versailles,IMDb'S only review speaks way too much of gay sexuality and the dislike therefore??,Comentario no disponible
Versailles,The show shouldn't have been cancelled!,Comentario no disponible
Versailles,Gloriously decadent,"Had to rewatch the entire series from the start after achieving the bucket list item of travelling half way across the world to visit the palace and found it to be even more delicious the second time round. You will enjoy the opulence and beauty of the palace and its grounds which are beautifully shot and even more beautiful in person. Enjoy the deception, intrigue and scheming as the nobles jostle for favouritism and ask yourself if anything has really changed all these centuries on. Immerse yourself in the history and traditions of the French Court where one of most heinous crimes surely is dressing poorly. Addictive and fun. Highly recommend."
Versailles,Oppulently sloppy,"Like many of the recent caliber of period dramas, Versailles is heavy on titillation and shock-value which often trumps reality and authenticity to historic fact. Yet to its credit, the series does manage to get a bit of the real history, fashion and observations correct (many of which came from the letters of the actual residents at Versailles). But the biggest drawback to overcome is the lead actor playing Louis XIV; he plays the typical British aristocratic archetype and neither displays nor knows anything about the people and culture he is representing...there is literally NOTHING remotely French about him. This goes equally for MANY of the others in the cast, as if they can just play a 1-to-1 British to French Fop (even the peasants brandish a cockney accent to underscore their class...because it MUST be that way everywhere if it's like that in London...right?) The VERY British writers just can't seem to understand the mindset or motivations of French, aristocrats, Catholics or pretty much anything they are trying to represent here. I really wanted to expect more from this since Canal+ participated, but sadly it just boils down to being a British period soap opera that could have been set anywhere."
Versailles,Fantastic,This programme is such a brilliant work of art I hardly have words. Every scene is breath taking. The scenery and costumes are outstanding. The casting is superb. George Blagden as Louis X1V and Alexander Vlahis as his brother are both breathtakingly gorgeous and so utterly mesmerising to watch. I also really like Tygh Runyon as Fabian. Such a fantastic and strong cast. I can't rate this enough. This deserves so many awards.
Versailles,special,"A historical serie. At the first sigh, another. Not spectacular - the clothes, architecture, mixture of politic, sex and misteries is far to be surprising - but special for the high care for details, for inspired exploration of familiar facts from history lessons and for nice performances. And sure, for the balance between the details defining the rise of a king. Seductive, provocative and beautiful. So, special as chronicle of a reign changing, in deep sense, the history of France."
Versailles,Typical Canal+ production,Comentario no disponible
Versailles,Surprisingly good.,Comentario no disponible
Versailles,"Sadly, not a historical portrait","Great sets, nice wardrobe, very good acting... Too many queer thrown fits, too many sluggish conspiracies, apparently aimed to give the series an overextended duration... A little too far from history to be better ranked..."
Versailles,LIGHT WEIGHT SOAP OPERA,"A soap opera wrapped in royal regalia. The sets and costumes are incredible but at no point did I bond with the actors despite a very decent cast. Small time plots that lead nowhere and writing filled with small screen cliches. I found myself waiting for anything to grip me but 2 seasons later, still no joy. It's a shame but don't waste your time."
Versailles,Absolutely gorgeous,"And I'm not simply referring to Alexander Vlahos! The scenery is sumptuous and glorious, as are the costumes. The place, Versailles, is now firmly on my list of places I must visit. I went to Hampton Court Palace recently and that was a magnificent place but I think it will pale in comparison.

The show is, I believe, reasonably true to history. I've done some reading about the various characters and while of course the show writers have filled in the gaps as they saw fit, they've stuck to history for the important aspects. Let's be fair, they do need to make it flow and be entertaining enough to keep our attention!

George and Alexander are simply marvelous, I absolutely love their portrayals of the two brothers. I could watch Philippe for hours on end, he's that fabulous as the gay/bi cross dressing prince. Credit must go to all of the cast who are wonderful supporting characters, and also to production design and costumes/hair which could have let the entire enterprise down had they not been well done but it's all been done beautifully.

If you enjoy period/historical drama then you'll love this show. I can't wait for season 3!"
Northern Rescue,"Monsieur, Alexander Vlahos stole the show","Forget about the sun King Louis XIV, this show introduces us to his eccentric, fabulous, incredibly smart brother often under the shadow of the sun. The actor perfectly delivered the emotional dimension, complexity of the character, and I couldn't help but be a fan. I also ended up searching historical facts about Philippe, what a truly interesting character he was! Alexander Vlahos deserved a grammy for this."
Northern Rescue,For Lovers of History who can forgive some inaccuracy for decadence and intrigue.,"For Lovers of History who can forgive some inaccuracy for decadence and intrigue. Absolutely love this show. Visually rich and very nice attention to detail and character development. Great acting in general but no doubt props going to George Blagden as Louis XIV (who is also amazing in Viking another epic show) and Alexander Vlahos as Philippe (a very great character analysis).

This show reminds me a bit of The Tudors with Jonathan R Meyers but so far much better about pacing and accuracy.

I seriously want three maybe more of Louis XIV and hope they continue with other rulers i.e Louis XV aka Beloved and Louis XVI with Marie Antoinette. Seriously need more shows like this. History is far more interesting than made of stuff half the time.

Great job cast and crew."
Northern Rescue,Louis - Mon amour!,"Yet another fantastic TV-series that makes me want to learn more about history. I thank the creators of this for making me more curious about what really happened. Very beautiful and well acted.

I have binge-watched this twice in three days, so I think I can offer my opinion. It is very good TV!

Blagden and Vlahos perform excellently; the plot is very much about two brothers, a new and fresh angle of the Sun King I haven't seen before. It is also about building a home, a palace, and also about building a country.

I doubt a proper historian would approve, but I don't mind. This is good TV and I like it a lot.

Since I already googled the crap out of Monsieur Philippe d'Orléans, I guess I have made my point. This made me learn a bit more about this era, and also see how it influences the oligarchy in our present time.

Very well crafted entertainment - I recommend you watch it at least twice. That way you will get to know the characters better. Season two? Can't wait!"
Northern Rescue,A feast for the eyes,"I've been waiting for what seems like ages for a series to come along that I look forward to each episode. This is it. Absolutely gorgeous, stunning settings, costumes and sets.

The actors are fascinating. I don't care if it is minute by minute historically accurate as I can read a history book about Versailles and life there, but this is super interesting as a drama within that palace and time frame. Everyone is just so real. They are horrible, loving, scheming, nasty, lavish, flamboyant, crafty and violent, but isn't that what real life and humans are all about? I am loving the costumes, jewels, food, florals, decor and art.

Fingers crossed for Season 2."
Northern Rescue,Opulent and Addictive,"We do not expect historical accuracy from a series featuring French royalty. Rather, we expect opulence, much action and intrigue, with a fair amount of sex and decadence. Well, Versailles has that in spades, and not knowing much about the France of that period, I am taking much of it with a pinch of salt, but I think this is really good television.

The plot meanders a bit at times, and of course Louis was building his nation, and at times Versailles seems more important than his country, but of course it represents France and all that we associate with it most splendidly, even today.

Beyond the nation building, Louis had to deal with a troublesome group of noblemen who seemed to spend all their time plotting against him and killing off people to whom he was attached. No wonder the poor French got rid of their royalty eventually, it must have seemed very troublesome to those whose lives were harder and less important.

It is superb television and I think the scriptwriters can take real credit for building a series where Louis plays members of his court (and even his own family) off against each other with skill and aplomb. He was clearly born to be a king.

This is great TV and I can't wait for Series 2 which I am told is in the pipeline.

Mary Gumsley"
Northern Rescue,Addictive viewing,"One of those shows it took me some time to get round to watching, but after binge watching Series 1 I have to say it is excellent viewing, I'll agree with other reviewers who highlight there are very definitely historical inaccuracies, the birth of the Queen's baby etc, but they can be overlooked, as the drama is somehow addictive. It is very raunchy, lots of sex scenes, and lots of gay sex scenes, shock horror.

The sets and costumes are incredibly lavish, you cannot helped but be wowed by the sheer majesty of the buildings and surroundings, The Palace of Versailles itself almost takes on the role of an extra character, it's so impressive. It is visually always on the money, the filming, music etc, are first rate, utterly faultless.

I'm so glad they chose not to put on dodgy French accents, so often spoil historical dramas.

George Blagden is an outstanding lead actor, he looks so incredibly different in costume, I think he's wonderful in the role, masses of charisma. So well matched is Alexander Vlahos, who plays his brother, totally suited to the part, fair to say he adds masses of variety to the show.

Great to see that Series 3 has been commissioned, meaning plenty of Versailles to come. Great show. 8/10"
Northern Rescue,More than just your average costume drama,"This drama is about the rise of Louis xiv, the Sun King, Louis the Great, who moved the executive from Paris, the centre of the known world to Versailles, a great bog.

With his father long dead, his mother recently dead, he was alone except for his brother and those he trusted. His political marriage to a Spanish princess was not happy.

He is primarily concerned with how to rule a growing French Empire. This French court evolved into something strange - where dancing and etiquette were critical politically.

This is made in English (to ease it commercially) but by the French so it is made with taste. There are attractive actors, lavish costumes, special effects (to pretend it was shot in the Palace itself) and of course scenes of violence and sex. After all, its good to be the King.

Looking forward to Season 2 !"
Northern Rescue,"Pretty good TV series , lavishly produced , dealing with historical characters : Louis XIV , Philippe d'Orléans , among others","Based on historic deeds about intrigue and power-fight in Louis XIV court . This costumer movie is partially based on real events and starts in 1667 , with 28-year-old all-powerful king of France, Louis XIV . It toplines two rising British stars , Georges Blagden (""Vikings"") in the role of Louis XIV and Alexander Vlahos in the role of Monsieur , the Sun King's enigmatic as well as gay brother whose couple is the scheming Chevalier , Evan Williams . His reign of 72 years and 110 days is the longest of any monarch of a major country in European history , he married Marie-Thérèse (Elisa Lasowski) and being son of Anne of Austria (Dominique Blanc) and Louis XIII (David Stanley) . It's developed in the court of Louis XIV who decides to build the greatest palace in the world - Versailles . This well-known monarch governed in domains where the sun never set ; as Louis continued his predecessors' work of creating a centralized state governed from the capital . We should have the same intelligence as this monarch and take advantage of the power of this story and of its marvellous renaissance background . He sought to eliminate the remnants of feudalism persisting in parts of France and , by compelling many members of the nobility to inhabit his lavish Palace of Versailles -formerly a hunting lodge belonging to Louis's father- , succeeded in pacifying the aristocracy , many members of which had participated in the Fronde rebellion during Louis's minority . However , his brother Monsieur Philippe d'Orléans (Alexander Vlahos) has for some time been relegated to a lesser role in the Court , due to the growing power of the King' most influential secretaries , Bontemps (Stuart Bowman) , Colbert (Steve Cumyn) and especially the security chief , the relentless executioner , Fabien Marchal (Tygh Runyan) . Meantime , the situation of France is threatened by Holland ruled under charismatic William of Orange (George Webster) , being the situation of Louis XIV extremely dangerous and delicate . In the meantime , Louis decides to construct a big palace at an inhospitable place , but drained Budget , affairs and political intrigues complicate things . Louis XIV is in constant conflict with his workers and those traitors who possesses privileged information can acquire immense fortunes . During Louis's reign , France was the leading European power and it fought three major wars : the Franco-Dutch War, the War of the League of Augsburg, and the War of the Spanish Succession . Then , a dark conspiracy and the harassing by William of Orange make Versailles an uncomfortable place .

This upscale epic drama penned by David Wolstencroft (""The Escape Artist"") and Simon Mirren (""Criminal Minds"" , ¨Third watch¨) , The 10-episode show was big budgeted , developed and co-produced by Canal Plus' original creation division . The series was in development for five years before the cameras started to roll . As of 2015, this is the most expensive television show ever produced in France . Despite being a largely French-financed project, the series was shot in English with an eye toward a larger international audience. According to costume designer Madeline Fontaine, the production required the making of about 100 key cast member costume , and about 200 mass-produced extras costumes. The Emmy Awards hosted an exclusive screening of the series pilot for its members during a board meeting in Versailles . Produced by Zodiak Fiction and Incendo , bowed onseries broke ratings record for an original drama on Canal Plus since 2013 .

This TV series recreates faithfully the historical facts , as long time us separate from the events are to narrate , but the shadows still hide from the public this great historic moment , and the significance of such deeds . ¨Versailles¨ TV series is filled with those lights and shadows , gathers such a very important known event recreated in the artistic frame called French Golden Age , characterized and inspired by the ideas of an absolutism realm . The series contributes to historical , artistical and cultural memory of an era , with a look back to the past , offering us an interesting adaptation on important events . This is a lavish budget but slowly-paced costumer and full of nudism and simulated sex with a good cast who gives nice interpretations , it has Georges Blagden as authoritarian King . Personality and charisma of George Blagden's portrayal as one of the most remarkable European kings that ever reigned . His wife Marie-Thérèse is well played by Elisa Lasowski and his homosexual brother Monsieur Philippe d'Orléans by Alexander Vlahos , and married to Henriette performed by Noémie Schmidt whose gorgeous beauty is difficult to resist . And Tygh Runyan as Marchal gives his big opportunity to really shine . Amira Casar gives a convincing character as astute and mean Béatrice . Stuart Bowman plays with enormous distinction as Bontemps , the incorruptible as well as cunning adviser . The rest of the supporting cast is nice , such as the gay lover Chevalier acted by Evan Williams , Anatole Taubman as traitor Montcourt , Lizzie Brocheré as the doctor Claudine , Sarah Winter as Louise and several others . The series is marvelously photographed throughout as well as written and directed . Extraordinary costume design accompanied by colorful cinematography filmed on location . As the costume team consisted of about thirty people , including the series' main designer, her auxiliary design team, stitchers and fitters . Luxurious sets make excellent use of real locations in Versailles and it has a look of a great TV production . ¨Versailles¨ has been greenlit by the French pay TV giant for a second season (the first is set in the year 1667) that takes place four years after the events in season one."
Northern Rescue,"A feast for the eyes and ears, without a doubt!","A feast for the eyes and ears, without a doubt! A great and pleasant surprise. Excellent and promising players! A series that are worth seeing, tells the story of the French King Louis XIV known as the Sun King of the 17th century, a king, smart handler, subtle, and your affectionate relationship but complicated with his brother Philippe, his court of friends and enemies, the conspiracies and interests, their lovers and its unwavering decision to build the famous and beautiful Palace of Versailles. Not being a documentary on the life of the King, the main idea is there and very well written and represented, with scenarios, clothing and spectacular dialogs. Congratulations to all of you, to the team of Versailles. I look forward to season 2 :-)"
Northern Rescue,A long way from the truth....,"Versailles is yet another example of revisionist history that paints a misleading picture of the life and politics of Louis XIV, known as the Sun King.

This drama presents the young French King as an astute, visionary. Much of the narrative is used to make the King sound clever, by having those around him make transparently stupid observations. My favourite is his head of internal security congratulating the King on signing a peace treaty, saying ""the war has ended"". Its an implausibly absurd comment, given the same head of security is surrounded, at that moment, by men killed as a result of what amounts to a domestic war between the King and elements of the nobility. A war he, as head of internal security, is personally charged with fighting.

The reality of Louis XIV is a lot less glamorous. A parasitic individual, who could only sustain his extravagance through rather ugly acts of domestic usury, theft, international conquest and imperialism. That's not to say Louis was any worse than his contemporaries but, to try to portray him in such an overstated and flattering light, makes a lie of historical truth.

Versailles was hardly the pristine, architectural marvel, its presented as either. People defecated and urinated in hallways, diseases, especially of the venereal variety, were rife. The nobility populating the hallways and rooms of this palace, were not the nice, clean, well scrubbed types presented in this series. They were a dirty lot, who washed infrequently and disguised the stink with powder and perfumes. Simply put, in spite of Versailles visual splendor, it was an unsavory place, filled with indolent, wasteful, maliferous people.

The standard of acting for the series is good and yes, its watchable. It is, after all, inherently interesting material. Yet, so much is misrepresented, that this production is rendered more a fiction than an historical period piece. As such, it should be considered entertainment and little more. Six out of ten from me."
Northern Rescue,The king and court come to life,"I think the casting is superb. Add beautiful surroundings and great acting and add the story of Louis XIV and you will have a show that pulls you into the middle of life in Versailles. I know they took liberties with the story, and sexed it all up, but not in a bad way. There is no 21st century holier-than-thou attitude, which is nice. They did things differently back in the 1600's and here is a show that portrays some of that, without preaching. It is rare that audiences are given credit for having brains enough to form opinions of their own about the characters. Things in Versailles are not all black and white, good and bad--there are many, many shades of gray here. It takes a lot to be able to show all those shades, and I think Versailles succeeds admirably."
Northern Rescue,Slightly Flawed History Yet Exciting,"As with most of these historical productions about real kings and queens, there are a number of discrepancies regarding the facts. That said, this really is an intriguing and exciting series full of pageantry and wonderful costuming and sets. There is also some fine acting, especially with the characters of Phillipe, King Louis's brother, and Fabien, the kings head of security. Their characters are nuanced, much more so than the king himself. This is a series worth watching, especially for lovers of historical pieces."
Northern Rescue,At Least the Set was Nice,"Knowing there wasn't going to be a fourth series I stuck with Versailles through to its conclusion just to see how it would end though had it gone on to another series I'd have given up after Series Two. Mock spoiler alert, it ends not with a bang but with a whimper as though its makers gave up and went through the motions like a team that knows its beaten and is just waiting for the final whistle. Versailles covers a roughly 20 year period of Louis XIV's reign but the actors don't age. Not a grey hair in sight. The acting is of a good-to-high standard, particularly given the level of some dialogue. The quality deteriorates as the series progresses - or perhaps I should say regresses. At least early on there were sexual shenanigans to distract the viewer. Not surprisingly the writers opt for the more sensational stories relating to the period such as that of the pious queen allegedly giving birth to a black baby by a court dwarf. Needless to say we get The Man in Iron Mask. Now there was a real life man in a velvet mask, though there's no evidence of him interacting with the royal family. But since we don't know for certain who he was, why he was imprisoned, and why he was masked the writers were free to come up with their own story about him. It's just a pity they didn't come up with a more credible or at least an entertaining one. History goes out the window. The queen died of natural causes, she wasn't murdered. The man in the velvet mask died in prison of natural causes long after the events portrayed. In the series Colbert opposes the revocation of The Edict of Nantes. In fact he was long dead when the Edict was revoked. A totally fictitious back story is invented for the devout Madame de Maintenon as a prostitute but her interesting mixed Protestant-Catholic upbringing was ignored. For me the nadir was reached in the penultimate episode in an exchange between Louis and Bossuet. When Louis says it was man who based the church in Rome Bossuet replies, ""Saint Paul himself...""! You'd think the man the Catholic Encyclopedia considered as perhaps the greatest pulpit preacher of all time might know the line, ""you are Peter and upon this rock I will build my church."" For me these inaccuracies wouldn't grate so much if there were good storylines. I enjoy Vikings even though its historical elements are greatly compressed in time. It has credible narratives and, while Versailles had some storylines to begin with, by the end the writers having abandon history seemed to run out of interesting plots."
Northern Rescue,Stop throwing shade on Le Roi Soleil,"This king was a showman, not an insecure philosopher, spectacularly controlling, not a bit shy. To him the only crime was to be a bore. You might start with a makeover of the look and let the acting follow. Please do a better job with the men's hair and costumes. This is France, not dowdy old England. Although I do like the Mark Farner '70s rock star chevelure imagined for the king (who is very well cast with a short actor), all portraits of him show a cloud of curls from cradle to grave (wigs, of course). The fabrics are couture, but too neutral. That little red bow tie over the white lace cravat would have been three times as wide and multiplied by seven, like a holiday bottle of cognac. (Again, look at the portraiture.) Conspicuously absent: the fabulous music of Marc Antoine Charpentier and Lully, the Paintings of Le Brun, Mignard and Le Moyne, the solid silver furniture that nearly bankrupt the nation. Look to the movie, Vatel, for better food and fete inspiration. Monsieur said it best when Louis chided him about the 50,000 ecus shoe note with: ""But you haven't seen the shoes!"" No, we haven't."
Northern Rescue,IMDb'S only review speaks way too much of gay sexuality and the dislike therefore??,Comentario no disponible
Northern Rescue,The show shouldn't have been cancelled!,Comentario no disponible
Northern Rescue,Gloriously decadent,"Had to rewatch the entire series from the start after achieving the bucket list item of travelling half way across the world to visit the palace and found it to be even more delicious the second time round. You will enjoy the opulence and beauty of the palace and its grounds which are beautifully shot and even more beautiful in person. Enjoy the deception, intrigue and scheming as the nobles jostle for favouritism and ask yourself if anything has really changed all these centuries on. Immerse yourself in the history and traditions of the French Court where one of most heinous crimes surely is dressing poorly. Addictive and fun. Highly recommend."
