title,title_comment,comment
Outer Banks,Age doesn't matter!,I'm 73 and my husband and l loved it! Well played by all the actors. Great story line. I hope that there will be another season.
Outer Banks,It's a lot of fun!,I'm a sucker for a treasure hunt so this tipped my interest. Execution in cinematographye was fantastic. The characters are your typical band of bottom of the rung teenagers vs the super wealthy kids there on summer break. Twist and turns till the conclusion of season 1. Promising start for a modern day goonies.
Outer Banks,Farcical but Fun,"The O. C meets, The Goonies, meets National Treasure, that's how I would describe Outer Banks.

I watched all 30 episodes in 3 days so I must have been quite good.

It's your typical American show, Beautiful People in Beautiful Places, Love crossing the class divide and then throw in some farcical fun that these high school dropout kids can find ancient treasure experts never could, Escape from capture, take out trained military operatives, Drive every vehicle from car, van, truck to boat & survive for a month on an uninhabited island with just the clothes on their back.

If you loved the O. C, Goonies & National Treasure and you can overlook plot flaws in favour of entertainment then you won't be disappointed by Outer Banks."
Outer Banks,i´m 46 and i loved it,"Outer banks , has a little bit of everything, the value of friendship,young love, mystery and some action. binged it. got some OTH vibe."
Outer Banks,Starts Greats... Ends Horribly,"This Netflix show came out at a good time during the quarantine so it should get a lot of buzz. This is a show definitely targeting young teenagers. The acting is actually pretty solid for a show like this and the characters are very interesting. In the main group of kids we have John B, Sarah, Kiara, Pope, and JJ. These characters were great in this show and worked well together. The first 7 episodes of the season are all about looking for a lost treasure and it is amazing. Like I really loved the first 7 episodes. The last three episodes takes a whole new direction and it is so frustrating. The police start acting like TV cops and they don't even do any investigating. They shut down the whole island and have a man hunt of one mans word. These last 3 episodes are hard to watch and hurt this season so much. Also, does no one on this island have cell phones? Even if they didn't they would have some sort of device they could use over wifi. But this show likes to assume the audience is stupid so they do not explain any of this. This is something that happens in a lot of Netflix shows, they start great and just crumble. But check the season out and lemme know what you thought!"
Outer Banks,Cant stop watching it!,"So intriguing! I literally could not stop watching it. When I first started watching it I thought it would be background sound tv (something to listen to while working), but I haven't been able to work past episode 2. Its at a perfect pace, very active, very interesting! The acting is excellent for new actors, and the filming was great. I will definitely watch season 2 and I truly hope they kept the same writers because it'll be a shame if it goes south for second season."
Outer Banks,Ok - But not great,"Suffers a little from not having enough likable characters.

They are all superficially pretty, but lack competence in anything. All the adults are crooked or warped in some way. Every male character is violent to the point they are unhinged, and the female characters were so morally ambivalent that they didn't come off much better.

If you can stay with it, the plot twists, and is pretty good, but in the end I just couldn't believe there were that many people with such low IQs living together in one place.

The longer I write this review the more the mark drops, so I'll stop now."
Outer Banks,Unrealistic at times; but thoroughly fun,"Outer Banks is perfect for a quarantined summer weekend watch. It will make you revisit your Scooby-Doo and Enid Blyton days. The thrill of sharing secrets with friends, the little subtleties of teen romance, and facing your challenges as you step into adulthood will give you a nostalgic trip down memory lane.

The plot, however, will leave you wanting for more. You see the premise and the promise, and are left to wonder what a better written plot could have done to this. I refrain from giving spoilers, which makes it harder to describe how the last two episodes completely defy logic.

The actors did a pretty decent job though. All of them filled the shoes of their respective characters perfectly.

Verdict : It is definitely worth a watch. Just don't set your expectations too high."
Outer Banks,good then bad,"First 6 episodes or so started really really good. but, near the last few the show came to crumbles with the end plot. storyline and the logic of the last few episodes were really trash."
Outer Banks,You'll yell at the screen,"This was enjoyable somewhat, but when the police are after you take time to have a long kiss and discuss your life with your friends. Very unrealistic and frustrating. Could have been lots better with better writing."
Outer Banks,I live close to the outer banks,I love this show. It reminds me of Into The Blue with Paul Walker but made into a series. They do a great job portraying the obx given it wasn't filmed there. All in all it's an excellent show
Outer Banks,Woah!,"Boy oh boy! I binge watched this, (season 3) today in one BREATH! So many things going on every minute in these episodes and what makes it even better I can't even predict things that gonna happen next, they always surprise me so much with the plot. I love how thing are moving fast, we had only 10eps in this season yet saw so much adventures, fights, forgiveness, love, character developments etc. I truly enjoyed watching this more than any netflix show to be honest. The plot, the storyline it is so beautiful written, every detail is so well written. Please just announce that there is gonna be 10 seasons so I can sleep in peace. POGUE4LIFE!"
Coming Forth by Day,,
The Girl and the Gun,,
Untold: The Rise and Fall of AND1,,
Levius,,
Bheem vs Aliens,,
"Beard, Hair & Stache",,
One by Two,,
Is It Cake?,,
Satria Heroes: Revenge of the Darkness,,
The Bureau of Magical Things,,
Ricardo Quevedo: los amargados somos más,,
Luccas Neto in: The End of Christmas,,
Loving is Losing,,
Super Monsters Save Christmas,,
The Walking Dead,,
Finding Hubby,,
It,,
The Queen of Flow,,
Naked,,
"Edmilson Filho: Notas, Comedy about Relationships",,
Ricardo Quevedo: Hay gente así,,
Step Sisters,,
Afonso Padilha: Classless,,
Sea,,
Lakeeran,,
Twogether,,
Talvar,,
The Hollow,,
K. D.,,
Shiva: The Secret World Of Vedas City,,
Carlos Ballarta: furia ñera,,
JoJo's Bizarre Adventure,Why does this only have a 8.3????,"JoJo is one of the weirdest and most entertaining anime's out there, and yet there's an emotional core to it. When people always talk about JoJo's Bizarre Adventure they always just talk about the memes or the great openings or the ""Enemy stando!"", but there's so much more to why people (including myself) love JoJo. Yes the memes and ridiculousness of JoJo is a ton of fun and certainly gives it the personality it's now become infamous for, but there is some truly incredible writing and characters in here. Plus because of the way the parts are laid out each one is unique and different, so if you didn't like the previous part then you'll probably like the next, then again literally every part is good except maybe the first. And the animation and music by David production is all fantastic."
JoJo's Bizarre Adventure,Absolutely addictive,"I'm not that crazy about shonen in general, but there's something about JOJO'S BIZARRE ADVENTURE that just hooks you. It's so over the top, so surreal, and yet so emotionally earnest that one cannot help but be caught in its spell."
JoJo's Bizarre Adventure,"""Bizarre"" is the most appropiate word for this masterpiece","Generally, Jojo's Bizarre adventure is a title that have an incredible variety of situations through its stories. But Golden wind consolidates the work that Hiroiko Araki was doing since the series started, not just in a matter of drawing style, but in his narrating style.

Entertaining and thought-provoking through the stands of all of the characters, you are always thinking about how our heroes can defeat that enemy, the amazing and imaginative ways that every stand user control his/her stand (Specially Giorno, our central character in this ""season"") are completely fascinating. Mix all of this stuff with a catchy gang story and you have a gripping and incredible masterpiece that is still a must read on Japanese manga history"
JoJo's Bizarre Adventure,I swear this anime is very unique and very very good,Holy I can't express how much I love this it's a masterpiece it's memes it's sound effects the dramatic letters and the fact that there's like 3 more parts for this series is very anticipating I recommend that you watch this anime it's very very good
JoJo's Bizarre Adventure,*turn in feverish tears* LISTEN OKAY!,"JoJo's Bizarre Adventure has been a ride for me. I got into it, because of it's massive Impact on the anime community as a whole and how it bends the rules of traditional anime and makes me laugh and sob at the drop of a checkered hat. Stories in traditional ""shonen"" or ""for boys"" anime fall into obvious tropes that JoJo does not. Normal anime will follow a main character (mostly male) trying to solve a problem through fights. JoJo follows that guideline with some major improvements. When following one main character you run into the problem of the story becoming boring or the main character becoming so overpower that they seem not likable because they run out of the faults that make them human. JoJo switches off the baton of the main focus of the story with it not being about one Joestar, but a family of Joestars. Each Joestar has one problem to solve and a loads of amazing support characters that make this a lovable and amazing series pretty much perfect for me. that being said, I know this show is far from perfect with it's many plot holes and unfinished stories, and lets not talk about the way far away things look in the anime, but in my eyes this story of a family overcoming trials and tribulations is just enough for me to call it my favorite piece of fiction."
JoJo's Bizarre Adventure,Bizarre indeed. I love it.,"I love it so much. I didn't know if I would when I started watching it, but as it went on I loved it more and more. It has great and memorable chatacters, stylish visuals, cool strategy-based action, incredible music and many dead dogs. Here are some quick thoughts about each part:

PHANTOM BLOOD: The first three episodes are a masterpiece. Drags a bit in the middle, but sticks the landing. Speedwagon rules

BATTLE TENDENCY: Joseph is great. Stronger and better paced than Phantom Blood, but it does drag a bit towards the end.

STARDUST CRUSADERS: Long, epic, incredible. The introduction of Stands changed the game. The crusaders are unforgettable.

DIAMOND IS UNBREAKABLE: My favorite part. I love the colors, the characters, the villain. Great Days is my favorite Jojo opening. A truly beautiful Duwang.

GOLDEN WIND: As always the main team is great. The torture dance is one of the finest pieces of animation ever created. Polnareff is turtle.

The Rohan OVAs are also great. I can't wait for Stone Ocean."
JoJo's Bizarre Adventure,Not what you expect,"I've got to be honest, the first few episodes had me doubting what exactly what I was watching. I decided to stick through it and man...I'm glad I did. One word to describe this show....unique. I haven't watched the whole series yet, but with each episode I get that ""what happens next"" feeling. I am still relatively new to watching anime (I've watched a few series), but I can definitely say this is one I enjoy."
JoJo's Bizarre Adventure,Best anime I have ever seen,"This show is one of the most influential series to come out of japan next to dragonball and fist of the north star. It is the reason we have games like persona or great fighting game characters like guile or juri. Jojo's bizarre adventure has influenced popular anime like One piece, Hunter x Hunter, Yu Yu hakusho, and Shaman king. One of the most unique things about it is its a different story with a different protagonist each time while still having a lore and continuity. This makes it impossible to judge based on a single or even multiple seasons the best parts are 7,8,2, and 4. one of the coolest things about JoJo is everyone who's a fan likes different parts one person could love part 5 and hate part 6 while another person could have the opposite opinion everybody loves part 7 though. all in all there's no other anime like this one it actually tends to appeal more to non anime fans due to its western feel."
JoJo's Bizarre Adventure,great fun!,"Don't know why this anime was split into parts 1 and 2. I just watched episodes 1-26, so I'm going to review it as one show.

It starts with a rich family (the Joestars) adopting a poor boy named Dio. Dio is the same age as the Joestar's son, Jonathan, and they become fierce rivals at everything trying to get the attention of Jonathan's father. Initially, Dio is better at everything, but as they grow up, Jonathan catches up to Dio, making him bitter and twisted. One day, he finds a stone mask, that when attached to his face, transforms him into an evil vampire...

The shows stretches over 3 generations of Joestars and each son is nicknamed Jojo. They spend their lives fighting vampires and other, stronger immortals.

What I really liked about this show was the humour. The characters were all great and the animation and action scenes were awesome, but the humour turned what could have been a dark, horror type story into something really fun. Normally, I'd prefer them to have left out the humour and gone down the dark path, but in this case, it really works well. Definitely worth a watch!"
JoJo's Bizarre Adventure,One of the best animes I've seen,"Jojo's beautiful art,glourios and extraordinary fights,badass and awesome characters,villains are unique and badass too,the story is great,the memes,music references,the openings,the endings,the poses,the fashion,the music is INSANELY GOOD"
JoJo's Bizarre Adventure,JoJo's,"My name is Yoshikage Kira. I'm 33 years old. My house is in the northeast section of Morioh, where all the villas are, and I am not married. I work as an employee for the Kame Yu department stores, and I get home every day by 8 PM at the latest. I don't smoke, but I occasionally drink. I'm in bed by 11 PM, and make sure I get eight hours of sleep, no matter what. After having a glass of warm milk and doing about twenty minutes of stretches before going to bed, I usually have no problems sleeping until morning. Just like a baby, I wake up without any fatigue or stress in the morning. I was told there were no issues at my last check-up. I'm trying to explain that I'm a person who wishes to live a very quiet life. I take care not to trouble myself with any enemies, like winning and losing, that would cause me to lose sleep at night. That is how I deal with society, and I know that is what brings me happiness. Although, if I were to fight I wouldn't lose to anyone."
JoJo's Bizarre Adventure,Uniquely Bizarre,"(Rating as an anime) I don't think I've seen a show quite like JoJo's Bizarre Adventure. The show sits currently at 4 seasons (5 parts), and it remains fresh and unique. The animation (while there's some weak points) is for the most part, really good. Most of the fights are extremely interesting. They usually involve outwitting an opponent using their unique ability and the environment rather than pure strength, and it makes this fresh experience that I'm not used to seeing in a show about fighting. Characters are well written and fleshed out, and each have their own unique personality that really brings the show to life. I don't think there was really ever a point that I was bored. However, the first 9 episodes are probably the weakest. Episodes 1-9 (based off of the part titled ""Phantom Blood"") is as generic as the show gets. The characters are forgettable, especially the protagonist, Jonathan, whose main traits can be boiled down to ""I'm a nice guy"". Another criticism that I have with the show is that sometimes characters win battles with stupid conveniences, there are plenty of fights that characters use abilities that they've never used before, and never use again. It always felt like they were included just to give the character an edge in that specific situation. Other than that, I don't really have any other massive criticisms that I want to address. Overall, it's a great show and I'm giving it a 7/10. It's closer to an 8 than a 6."
JoJo's Bizarre Adventure,Waste of time,"Every single episode is the same thing over and over again. A stand user attacks the protagonists, then the protagonists outsmart the villain of the week, and then they move on to the next one. It's literally over a hundred episodes of this happening again and again.

If you've seen one episode of Jojo, you've seen them all."
JoJo's Bizarre Adventure,Stick though to the end or suffer in silence,Comentario no disponible
JoJo's Bizarre Adventure,A story unlike many!,"Often a lesser gem in the Jojo series, Golden Wind in it's own right can be considered a masterpiece. A story which spans across Italy about a young man named Giorno Giovanna, who sets off on a journey with his friends which can rival Stardust Crusaders. A story about dreams, power, and lineage, follow this installment for a good time."
JoJo's Bizarre Adventure,Peak fiction,"Peak fiction. There is no bad part of jojos peak adventure, from part 1 all the way to the now part 6 it has been consistently enjoyable and original.

10/10 animation.

10/10 characters.

10/10 plot.

10/10 character development."
JoJo's Bizarre Adventure,Bizarre,Comentario no disponible
JoJo's Bizarre Adventure,Unexpectedly a lovable anime,"JoJo's Bizarre Adventure is beautiful madness, I'm glad this was recommended to me. Starts off very cruel, great buildup, awesome soundtrack and captivating story. I love the series it's badass even with a couple hours sleep! I'd probably enjoy any spin off and the video game. I've gotten really into this show and love it more than I could've imagined!"
JoJo's Bizarre Adventure,Simply the best,Jojo is an anime who is extremely underrated and didn't get the attention he deserves. 8.4 is truly a shame for this masterpiece which has inspired so many anime and mangas before
JoJo's Bizarre Adventure,"Waste of time and not in a good ""i enjoyed my wasted time"" way.","This anime is really difficult to watch after so much time has passed from release, it just feels like an endless supply of episodes that have basically 2 different themes: 1st Jojo and companions travel to a new place and meet an enemy stand user that hands their asses to them, oh no how can they ever survive this attack?? 2nd they overcome the enemy with some witty and ""funny"" way for the 23rd time and keep going, rinse and repeat for 2 entire seasons. you can actually skip a dozen episodes and you wont realize you missed something (you didn't).

Animation quality (mostly walking and Jotaros pouting face) is not good, music is repetitive and not special, the story is an excuse for ""funny"" adventures and the humour is repetitive at best, annoying beyond belief at worst.

Characters are as interesting as sugar free vanilla ice-cream. Its not all bad, there are some actually pretty decent mini story-arcs if you bother watching it, which is why this is a 6 and not much lower."
JoJo's Bizarre Adventure,A masterpiece that everyone hates because of the overused memes,"If you hate seeing the memes, understandable. But if you swear off Jojo's because of it, you are stupid! Jojo's is my favorite anime and manga series because of how well the writing is."
JoJo's Bizarre Adventure,Jo,"A Japanese manga set in Victorian England, where the adopted brother dio tries to steal the inheritance of jo jo. Both brothers have supernatural powers but one is based on good the other evil. Enjoyable monster vampire series but to be honest I enjoyed the early conflict between them more, before they acquired the powers. Having said that episodes which come later in the series are still entertaining."
JoJo's Bizarre Adventure,Meh,I was recommended this beacuse I like dark themed animes but this was just so hard to watch. It just feels like screaming macho men most of the time. I could not bring myself to care about any character and the story isn't really interesting. I wanted to like it and forced myself through ten episodes of so but just.. no.
JoJo's Bizarre Adventure,A Guilty Pleasure at Worst,"I have to hand it to this show: for all of it's plotholes, shallowness, and predictability, it completely makes up for it's flaws and more with it's outstanding art style, over-the-top energy, creative world, and memorable character designs. Almost every character has a special quality that makes them them and has an outstanding design that would make them STAND out in a crowd. None of even the minor characters have a generic design, and it adds to the vibrancy and uniqueness of the world.

If you don't mind a fair amount of exaggerated violence, check this show out from Part 1 to the upcoming Part 5 and beyond. Wether you're an anime fan or a simple showgoer, this animated series is too unique to pass by."
JoJo's Bizarre Adventure,Yare Yare Daze,"Toxic fanbase aside, its not hard to see how this one series (especially the manga) has redefined and inspired many series that came after it. While some parts are better than others, even my least favorites are still pretty good. And of course I can't wait for the adaption of part 6!"
The Qin Empire,,
Mauricio Meirelles: Generating Chaos,,
Ayotzinapa: The Turtle's Pace,,
AlRawabi School for Girls,Ignore the low ratings,"This is a well acted and well paced series that makes us take a deeper look at what it means to be a woman in any society. Yes, we have seen the premise before, but we also all seen romance movies and will still watch them.

I noticed a lot of low rating stating that the plot of is series is American and never happens to Arabic girls, but I find it hard to believe that young Arabic girls are never mean to other girls. Sounds like people being overly defensive instead of wanting to acknowledge a potential problem.

These types of stories need to be told and this series does a great job of bringing something serious to light."
AlRawabi School for Girls,AMAZING,"It's like 13 reason why but Arabic story and honestly it was very interesting how the actress especially ""Layan"" play they role like they born with it !

The last episode was shocking and absolutely fantastic, maybe we can have another Jordanian work like this show."
AlRawabi School for Girls,Very conflicting...,Comentario no disponible
AlRawabi School for Girls,Jordanian Mean Girls,"This story is like Mean Girls whereby a group of popular girls bully other girls but with a Jordanian flavor. After they beat a girl unconscious, she devises a plan for revenge. She gets a couple of friends to go help her with her plan.

One thing that is interesting is the attitudes towards women and girls. One girl is beaten up by her father, and no one raises any concern or objection. Oh, your dad punched you in the face. Teachers see a girl with obvious facial bruises and act as if nothing happened. Then one girl is harassed by an old man, and the teacher scolds the girl as if it's her fault for walking around showing all that skin.

The girls gossip and talk about Zac Efron. One girl has a bedroom that is like entirely pink. You start to feel like it's almost a western society, and then the crazy comes. The final revenge is unbelievably intense so shocking so insane."
AlRawabi School for Girls,the writing is weak,Comentario no disponible
AlRawabi School for Girls,Just give those girls a chance! GOD!,"Ignore all the haters and prepare your self to watch something that could be considered a step forward for Jordanian tv. Criticise constructively, its how we can support them."
AlRawabi School for Girls,A Tale of Two Seasons: Brilliant Beginnings and Disappointing Sequel,"Season 1 was brilliant, well thought out and engaging. *But* it set the bar for season 2 impossibly high.

Here are the main issues I had with season 2:

Tima Shomali, the producer, didn't disprove the rumors about the release date until many fake release dates circled around the internet in the 2.5 years we waited. She disproved them on 10 August 2023 and didn't even give us a rough timeframe. I get that she wanted to use the hype to her advantage but it has worked against her, as fans were infuriated by this whole situation
The show wasn't originally planned to have more seasons. The producer had clearly given in to the pressure from fans and/or the appeal of repeating season 1's success. She was out of ideas and it shows. I didn't appreciate that she changed the makeup of the series but recycled major plot points and gave us a similar ending to season 1






The bottom line is that it's hard to repeat the success of something undeniably remarkable and it's even harder to admit that you tried and failed.

I can't in good conscience give the show less than 7/10 and I only take away 3 stars because of season 2."
AlRawabi School for Girls,Great Job,"I don't know how people can't see that we suffer from the problem the series talks about in our society

It reflected young women problems in an Arabic private school in a really good way , keep up the good work Tima!!"
AlRawabi School for Girls,Control Z/Elite hybrid from Jordan,"The themes from both Spanish language series are here - unbridled wealth and the entitlement of the children of the rich from Elite and the possibility of hacking into accounts on computers and phones from Control Z. However, the issues dealt with in Al Rawabi are weightier and more pressing than those of the other two series.

Unfortunately neither the writing, direction or acting is up to the pressures of the urgencies of the plot. These are important social mores and changes that were presented. We see rich, mostly Westernised families nonetheless oppressing their daughters and not their sons while sending them to a school that allows short skirts and sports in shorts. And it's always the brothers. When I worked in Social Services many years ago, the problems we had in child protection were often with the brothers of Arab teenage girls who took a harder line than the parents.

The worst failure of this series was that the characters were not finely enough drawn. Rania, Roqayya and Layan were so utterly unsympathetic, despite efforts in the penultimate episode to humanise them a little, that one actually couldn't care less that they were heading for a terrible fall. Not even the revenge on Layan and its effects particularly moved me despite my knowing of the prevalence of episodes of her fate in Jordan and the Arab world. I live in an Arab country and am glad to say that this is not an issue here in my adopted land.

On the other hand, the episodes of bullying were so over the top and crudely drawn that no school could possibly have tolerated them especially as they were so blatant. This, in turn, made the reactions of the victims understandable but exaggerated.

This was a missed opportunity. That a production from a conservative Arab country touched on themes of lesbianism; patriarchy and its oppression of women; illicit relationships; religious suppression of women's freedom; extreme violence against women who ""rebel"" was a refreshing, adventurous and edgy innovation. It's just that it could have been done so much better."
AlRawabi School for Girls,"good idea, bad excution",Comentario no disponible
AlRawabi School for Girls,Different aspect of Jordan experienced,"This 6-episode series is a solid production from Jordan. I like to point my opinion in specific points if you bear with me 1- Its main case (and almost all cast) are females, which is something new to Jordan and even Arabic drama.

2- The music/songs in the series are pretty solid, seem to come from different accents. I didn't like it though when Liann was lip-singing to a well-known Arabic song for 3 minutes in Ep 3 or 4. Just felt very unauthentic. Otherwise music was superior.

3- The acting was mostly well-done, you could feel the expressions of pain/anger/joy on their faces are mostly real. Occasionally though you could feel it was amateurish.

4- The accent used was the ""modern"" Arabic spoken in Jordan, claimed to be one spoken by the wealthy even though I don't think that's true. However it's a dialect that the cast and producer probably felt more comfortable using but it's why other reviewers were disappointed calling this series a poor representative of the authentic traditional Jordanian accent.

5- the series focus on toxic relationships between students and bullying. I don't remember this being portrayed in Arab series before despite it happening in all Jordanian schools I know of (happened in my school and every Jordanian friend of mine in other schools).

6- There are some subtle feminist messages - it's not shameful to talk about your period, how women get degraded for being in love, ""the honor"" of a girl being permanently lost for sending a slightly inappropriate picture. I like how subtle but important these messages were.

I understand if others didn't like the series as much as I did. Possibly other men won't relate to it as much. But the ones who gave it a ""1"" are Jordanians triggered by a strong female cast, the discussion of tabooed topics, girls not being dressed very conservatively, the modern Jordanian accent....etc. The themes that this series focuses on are very widespread in Jordanian schools and in the society. Tina Shomali tried to avoid controversial scenes (no kissing) or language (no heavy swearing) in order to not distract from the main focus of the series.

Overall I think she and the crew did a great job."
AlRawabi School for Girls,The 1th series was better... than 2nd series....,"A very interesting TV series. The first year was very good, I watched it several times. It's interesting to see this cultural difference from here in Europe...how many things are the same, but many things are very different for young women in Jordan.

The situation of women in the Middle East is going through a big change and it is an interesting topic.

Your first year was strong and dynamic. Your second year was mediocre and the story was often excessively slowed down, and it contained quite a few story elements that were completely unreliable, unbelievable... not real.

I think, the 1st series was better, than 2nd... But, I wait the newer series.

Thank you."
AlRawabi School for Girls,Very weak series,It isn't perfect like I thought I think the actors need to be more trained I hope if there is another season focus more on how develop the performance for actors.
AlRawabi School for Girls,An Absolute Masterpiece - Award Worthy,"An absolute masterpiece. This mini-series explores the harsh reality of bullying, incompetent and abusive authority figures (including teachers, parents, and older siblings,) and the impact it all has on school-aged girls in Jordan. The harsh realities painted are relatable to any girl who has been to school in Jordan. The show highlights the experiences of girls growing up in an extremely sexist and misogynistic society, where living in constant fear of violence or being killed by their own families is the norm. From being objectified and likened to a glass panel to being blamed for becoming the victim of sexual assault. A girl is called cheap for taking a selfie without a scarf. The label cheap is used frequently to belittle, dehumanize and objectify girls from a young age measuring them only by their willingness to explore their natural feminine and heterosexual feelings. This show does a brilliant job of showcasing the twisted priorities of Jordanian and Middle Eastern society when it comes to women's rights. The girls are broken at home and find themselves breaking each other in school before they even have a chance to grow up. It's also interesting to note that 'the broken glass panel analogy' is never used to warn against abusing those girls to the point of breaking them."
AlRawabi School for Girls,"Laudable production, if uneven in the casting...",Comentario no disponible
AlRawabi School for Girls,Jordanian Masterpiece,"Let me tell you about this wild ride I just took with a Jordanian masterpiece that shook me to my core! So, picture this: I'm all about those classic Egyptian and Syrian dramas, right? They've been my go-to for as long as I can remember, always thinking they were the kings of the Arab TV scene. But then, out of nowhere, Jordan swoops in and drops this bombshell of a show that completely blows my mind!

I mean, seriously, every single scene is like a meticulously crafted piece of art. The attention to detail, the seamless storytelling, it's all there. And let's talk about the music, man. They didn't just slap some generic tunes in the background; they went all out with that Arabic flavor and local beats, adding this whole new dimension to the series.

But you know what really takes the cake? The fact that this gem was produced right in Jordan. Who would've thought, right? Huge props to Tima Al Shomali for spearheading this project and bringing such an incredible show to our screens. It's a game-changer, no doubt about it. So, if you're looking for your next binge-worthy obsession, trust me, this is it. Get ready to be hooked from the get-go! 🚀"
AlRawabi School for Girls,Meh 😕,"Its not that bad but its not good too. I wont lie im a bit district because I expected more that than especially after (jinn) the first jordanian Netflix production.

Poor acting by some actresses bin some episodes, but a very decent cinematography.

The biggest flaw of the show in my opinion is about the script itself, when i was watching it felt like a westernized show to me, but in arabic. Maybe thats how west ammanies talk but jordan is more than that.

To be honest, the story and the show itself had a lot of potentials but they mistreated it in some episodes.

In conclusion: it not GOT. But its a good tv series if you wanna stay up late with your friends and watch together, nothing more."
AlRawabi School for Girls,The Untold Stories of Jordan's Schoolgirls,"An exceptional piece of storytelling, this mini-series delves into the grim realities of bullying and the pervasive influence of abusive authority figures on school-aged girls in Jordan. It sheds light on the experiences of girls navigating a deeply sexist and misogynistic society, where fear of violence and familial retribution is commonplace. From objectification to victim-blaming, the show starkly illustrates the myriad challenges faced by young girls. It skillfully unveils the distorted priorities of Jordanian and Middle Eastern societies regarding women's rights, depicting how girls are often broken at home and further fractured in school. Notably, it refrains from using the 'broken glass panel analogy' to caution against mistreating these girls to the point of shattering their spirits."
AlRawabi School for Girls,This review is as unbiased as it can get,"I'll ignore the Jordanian culture controversy and rate it as a normal show. The acting is almost good, but sometimes cringy. The story/idea is brilliant but the plot is 6/10, it had many plot holes. Cinematography and production are amazing as usual since it's Netflix. This show was well directed but the writing could've been better, it wasn't bad, but could've been better. The script was sometimes cringy as well, but mostly good. Music was great. Overall 6 or 7 out of 10.

Now when it comes to realism, i just hope that someday they'll make a Jordanian show where the vibe actually feels like real life. No doubt, everything that happened in this show does happen in real life, regardless of why many people say otherwise. But the vibe just isn't Jordanian. It would be awesome if the way they live, talk or look at each other, even their facial expressions, convey our behavior in real life. This makes it 10x more realistic. It wasn't the events that made this show unrealistic, it was the mannerism of a Jordanian person that they didn't perfect."
AlRawabi School for Girls,Lacks originality,"The two stars are for the cinematography and production. It's a good start for Jordanian drama but it's a copy of many teenager's series on Netflix, nothing original about it. Many people claim that this series sheds light on what's happening in Jordan but it's way too exaggerating & dialgue can be a meh at times."
AlRawabi School for Girls,A huge step for Jordanian TV,"I have binge-watched the series on one sit.

And honestly, I was blown away! However not at first.

I started the series with zero expectations, and through the first episode I thought the lingo and the acting was a little bit cringy (for me as a native Arabic speaker). But later this was all thrown away with their amazing acting and direction!

Do not compare this work with international titles, however on some level it competes with Netflix's successful originals.

What is awesome about this series is that it chooses a specific community in Jordan and discuss the lifestyle of this community, with talking about major problems nationally such as honor-killings and bullying, which both are critical issues in Jordan that people are afraid to talk about!

This series comes through to show that the Jordanian community is diverse but still suffers from nation-wide problems, and these families are not exempted from being affected by all of this.

Great work and hope for another season with focusing more on a more-accurate lingo and train some of the new actors harder."
AlRawabi School for Girls,"I feel it is a copy of 13 Reasons Why Unfortunately, it is a weak version","But frankly, I attended the first episode and felt the customs and most of the behaviors are Western, not from our traditions, but the effort is respected and the acting is good, but there was a weakness in the facial expressions of the actresses. The production is beautiful, but it lacks deep and strong dialogues."
AlRawabi School for Girls,Stop copying other people's work,I don't understand how some people are cheering for this show and they can't see that it's just a copy of other shows.. I didn't not enjoy any second of it.. had to watch it till the end with my family but we kept laughing at the bad acting and the so predictable story.. really bad. Not recommended.
AlRawabi School for Girls,Being a western person,"Not really sure how Jordan lifestyle is, but that wasn't western like everyone is saying. Maybe some of the music, but that's about it. Lol or are westerners the only ones that have teenagers that bully others? If they threw a McDonald's in there I would have agreed, but other than that, very different. Honestly I like seeing a different aspect to a typical teen show and found it entertaining. Hope there is a season 2 because of that ending."
AlRawabi School for Girls,"Great story, some cringe acting","Worth a watch! The story is very interesting and thrilling to watch. Is is a dramatic story and important representation from middle east. You wont get bored of watching this at all. One thing that bothered me the most is the acting which made me realise I was watching a TV-show. I wish that great story made me forget that feeling The acting is not realistic and too kliché. It reminds me of actors acting on disney channel which is just too exaggerated and cringe. It was sometimes so exaggerated that it sometimes felt like a kids show with a grown up plot.

Pros: Great story, you wont get bored Cons: Non-realistic and exaggerated acting."
