title,title_comment,comment
Ninjago,This show has depth,My kids started watching this and I found myself getting sucked in. The characters and plot have a depth to them that even an adult can enjoy. Great show!
Ninjago,Lovable characters and exciting plots,"I love the Ninjago series, because it has so many different factors that work in its favour: the characters are unique and relatable, the plots are exciting and engaging, the script can be funny at times, and the graphics are pretty good. My favourite thing about the series is how it immerses you in the world of Lego Ninjago, and you feel yourself drawn into it so that you want to watch more and see how it develops. I recommend it for kids and adults alike!"
Ninjago,This show is excellent!,"This is is truly amazing. The characters are great, the writing is great, the music is great. Everything about this show is awesome! I would definitely recommend it to anyone who likes Lego. The show is set in the fictional world of Ninjago, a place inspired by Chinese and Japanese myths and culture. It appears in the series as a large sprawling land most like the island chain of Japan, with different areas being home to various animals and plants, including Dragons and mystical snakes (like the Great Devourer). It has an underworld, where beings of evil like Lord Garmadon and the Skeleton Army dwell, together with sacred places where many things are hidden or forgotten (like the Serpentine tombs or the Golden Weapons). Similar to Lego's past product line Bionicle, the main characters are in tune with certain elemental properties (the elements in this case being Fire, Ice, Lightning and Earth.) Also, the world seems to have a more modern setting than previous 'Ninja' series, as shown by the appearance of large skyscraper cities, various vehicles, video games and exo-suits. Again I love this show and can't wait for the next season to premier in early 2014!"
Ninjago,THIS SHOW IS AMAZING!!!!!!,"This is one of my favourite TV shows. it is a great family friendly show for all ages. and don't believe the people who say it sucks, because it is amazing. so I give it a nine star rating because it is funny, action packed, full of adventure, and just because it is a great show. this is one of my favourite LEGO TV show/movie. but I'm just going to warn you, if you start watching this show, you might not be able to stop! so I would recommend watching it!"
Ninjago,Aged like fine wine,"As a kid, I used to watch this show a lot. I stopped after it was originally supposed to end but I gave it a second chance recently for nostalgia sake and rewatched the pilot and first 2 seasons. Everything after that was completely foreign to me. I thought the first few seasons were great, but the seasons after that were phenomenal. I originally thought that the show would lose its touch, but in my opinion the seasons got even more complex and entertaining. I really enjoyed how dark it got in the later seasons and how you could forget that it's a show about Lego people due to the amazing character development. Overall I love this show because of its humor (even though at times it could be better) and that it's self aware and doesn't always take itself too seriously. I would recommend that anyone, kids or adults give this show a chance! It's way better than it sounds!"
Ninjago,A toy Company made this?,Comentario no disponible
Ninjago,Great show! Do NOT listen to critics!,"This show is awesome! I know, people always say: ""but it's LEGO, it can't be good, it's just a big commercial"" well, let me tell you something, they're wrong! It is actually an amazing show! It also appeals to many teenagers and adults as well, not just little kids! Now lets get down to the review, acting first.

The voice acting in this show is VERY decent for a kids show. They get pretty good voice actors. (Vincent Tong, Kirby Morrow, Andrew Francis etc,) Some of the voice actors in this show are also from other very good shows, such as My Little Pony: Freindship Is Magic. I would rate the voice acting a 9/10.

Now we will be talking about story. The storyline for this show started off very simple, but then later grew bigger and more impressive. The shows original story was The First Spinjitzu Master created four golden weapons for the different elements: Fire, Lightning, Earth, and Ice. Then, the evil lord garmadon tried to take the golden weapons and the spinjitzu masters son, sensei Wu, had to gather four ninja to stop him. Sort of weak but later in the 4 & 5 seasons it some what expanded. I would rate the story a 6/10.

The music in this show is Excellent! It ranges from ancient sounding music to tech- sounding music. It has wonderful tunes with a lot of time and effort put into them. I would rate the music a 10/10.

Now it is time for the script. It has a very funny and cute script that makes me laugh, also has some heartfelt lines in there, maybe a few corny ones thrown in there. I would rate it a 8/10

I'm going to talk a little bit about the seasons, which includes some very personnel opinions, if you don't need to see it then skip ahead to the end.

My favourite season was the 5 one, ""Possesion"", it had a intriguing plot, awesome characters, and great humor, but I am also extremely fond of season 1 ""Rise of the Snakes"" because it is what got me into Ninjago, and season 4 ""Tournement of Elements"" because it just had a really ""Ninjago Feeling"" to it, and the characters and villains were amazing. The 2 & 3 seasons were good, but I think that they relied to much on action and cool vehicles, not as much humor, story, and character development. I'm giving it a 7/10 for the seasons and their layouts in general.

So that is my overall opinion on LEGO Ninjago! I think this show deserves a 9, especially compared to other new kids shows. Ninja-GO!"
Ninjago,It should've have gone on for so long,"LEGO Ninjago is a series that I grew up with. It was cheesy and had poor jokes, but I didn't care because I was a kid. Now I'm older, and I keep asking myself, ""Why are there ten seasons for such a simple yet entertaining show?"" So I rewatched some of the episodes and found that the series was much better when it stuck with its original story and only continued its story to tie up loose ends. My favorite season has got to be Season Two. My least favorite is Season Six. All in all, this is a classic show. Definitely recommend it for the kids. A fun show that will at least keep you entertained"
Ninjago,WATCH IT NOW!,"I remeber watching this when i was a kid and i started watching this again because i wanted nostalgia. Currently on season 1 btw. But i really recomend you to watch it. Yes, it's for kids but it's really well written compared to other kid movies/series. Season one is a bit boring but to understand everything you bred to watch it. So go and watch it!"
Ninjago,A good coming of age show,Comentario no disponible
Ninjago,Mediocre effort at best,"This show has moments of inspiration but it overall boils down to no more than that - a few good moments. For a show based off of Lego toys, it's quite an accomplishment. Though, among some of the better shows currently airing (Steven universe; adventure time) this show falls quite short of being good. It follows a very formulaic approach to its ""gifted child has to find his path"" story. The action scenes are well put together, the story occasionally intriguing despite sinking into cliché territory, and the animation is top notch. It's the poorly developed characters that sink this ship. They're all irredeemable, generic, standard issue vessels to fuel this canon. None of them show any of the complexity that you'd expect of them, and they don't leave you feeling like you need any more of it. A show with great potential that can't overcome the obstacles that it sets for itself."
Ninjago,Pretty Good,"I'm impressed, the only reason why it's at a 6.2 is because critics don't give trash about it being a kids show. It's LEGO for heavens sake. Kids around 5-10 play with LEGO. The show is MADE for kids for the most part. This shouldn't be criticized as ""Oh the story wasn't well made."" Even I agree with that, but it's a kids show. A lot of kids don't care about all these required (Good story, outline,plot, and reason etc.). they want an entertaining show to watch and laugh with. Most of these kids shows are action comedy, or princess love(for girls). Plus, reviewing this for a kids show is a 10/10 because it has a pretty well made plot."
Ninjago,This is my favorite show ever!!,"This show is the best! So far 10 seasons have been complete and season 11 is airing right now! Season 9 is my favorite so far, my favorite episode of the series is Season 10 Episode 3, ""The Fall"" Anyway be warned, this show will hook you and you may not be able to stop watching it!! Season 11 airs on cartoon network every Saturday and I'm excited for episode 3 and 4 on June 29!!"
Ninjago,Awesome,Comentario no disponible
Ninjago,Best show ever?,"**this review doesn't contain specific spoilers but it may contain some vague hints at plot points**

I know, you might think it's preposterous of me to consider a cartoon that promotes little boys' toys the best show ever. And that opinion is coming from someone who doesn't even care about Lego and dislikes the Lego Movie.

But Ninjago is a masterpiece. Is it full of clichés? Well with a villain called the 'Overlord', episode names like 'King of Shadows', and story aspects such as villainous brothers and missing parents, it certainly sounds like it's full of clichés and edge.

Here's the thing though. The characters are so realistic and easy to grow attached to. Every character has secrets in their past and challenges in their future. Watching the ninja team's chemistry evolve throughout the series is amazing. You grow to truly care about them.

And you grow to truly care about their adventures too. Rarely are plot twists predicted that easily, and the show always has surprises in store for you. Characters suffer in unexpected ways and go through tragic sacrifices that literally change them forever. Yet, despite going through riffs and difficulties, they are there to support one another with beautiful examples of teamwork and friendship.

Furthermore, the show is hilarious. It sure does a good job at making you want to curl up and cry but it is near impossible to go through an episode without cracking up. It can be amusing and downright silly at times, and combined with the powerful emotion and suspense, this makes it worth checking out no matter your age or gender.

So, I definitely recommend giving this show a try. It truly gets better and better as it goes on. Smoother animation, deeper character bonds, more menacing villains, and more spectacular settings. Following the lives of these Lego ninjas is a journey both inspirational and chortle-worthy.

Suitable for any age, and offering entertainment to many different types of people, I think this is generally the best show out there and it deserves a lot more recognition. It exceeds My Little Pony and perhaps even Steven Universe to me (and I like both those shows as well)."
Ninjago,The best,"It's simply a show that both girls and guys will remember all their lives and can connect deeply with it, I know it's childish and unrealistic when you watch it but that's how a kid thinks, I still like it and I'm a grown man... no I'm 17 but I will admit I love the show, my friends liked it to, I recommend your kids watch it! A great show that will keep them coming back"
Ninjago,Decent Cartoon,It is a imaginative cartoon. It is very visually appealing. It can get repetitive.
Ninjago,Great show!,I started wathing this show propably late 2012 in my late childhood so now I'm still bringing every season. It truly is a wonderful show no matter what age you are.
Ninjago,F you show runners,"A 6 for nostalgia of the first 4 seasons, but the rest of it sadly turns into a dumpster fire. Every bit of potential with a fun world like this is ruined and ripped to shreds."
Ninjago,My favorite animation series in my life,"When I was young and seeing the announcement of this series I did not care much about him but I saw him and then changed my view of him and I did not miss any episode and he is my parents and I became a fan of ninja and considered this series the best animated series I saw

It was not like the other animation series I was watching was each part linked to the other"
Ninjago,Boring,Comentario no disponible
Ninjago,BEST CARTOON EVER please watch it,"This show didn't end in 2019, it still exsist and it's same universe!"
Trolley,No secret lasts forever,An incident from the past returns to haunt the wife of an ambitious politician which could falter his career. The series is very well acted as each episode exposes a new truth which leaves you wondering who are the good people and who are the bad. It all begins with a tragic incident involving their son and the plot goes on to twist and turn and draws you in. The side stories are interesting and the cast all do an excellent job as your initial opinion of some of the characters over time changes as their true nature is exposed. It is well written and I enjoyed the pace and the main character played by Kim Hyun Joo shows great strength as her life unravels.
Trolley,Deep Trauma of the,Comentario no disponible
Trolley,Buck up Buttercup,Comentario no disponible
Trolley,"Well-Acted, Well-Paced, at times frustrating but it delivers.","This show is one of the most intriguing I have come across in a very long time. Also proves why K-dramas are seen in such light.

The mysters is ever evolving, just when you think you've finally come to the bottom of a certain character's persona, something happens. Till episode 8th, the story has been very gripping with some new developments that shocked me to the core.

You just can never know someone well enough and this show is a testament to that. They depth in each character, the secrets they are hiding, and the their actions are such a tease.

One of my favourites. Definite recommend. If you dont like to wait for episodes airing every week, wait till it is released in full then binge it. Will be a much more satisfactory watch."
Trolley,The backbone is weak.,"The story telling is exceptionally good. They intertwine different parts of the story together very well, and also explores the two sides of every coin. However, the key concept behind the story was exceptional weak. It boils down to amending a particular law. No lawyers worth their salt, nor any sane persons would agree to whatever it was that this show was proposing or advocating. I just don't like it.

Fyi, if you charge a person with a crime, the accused must be alive to defend for himself/herself. If he dies during the 'investigation', he shouldn't be scapegoated into being the 'guilty' party."
Trolley,WOW drama,"Everything about this S Korean drama is top notch. The story moves along with no slow boring bits, actors are believable and really invested in their roles. Camera work is nothing spectacular, but then again, this isn't an art house film. Technically, 100% right.

The story, which is basically all a movie/series needs to keep the audience invested, is well written, with intelligent, believable conversations even while watching with subtitles.

I won't go into all the details of the two main families, but it's all twisted political intrigue, with flashback explanation helping carry the story.

Episode 12 - the last: Reality. I found myself shrieking at my TV. OMG NO!! That did not just happen!! Why, but hey, that's good TV. Worthy of the 12 hours you'll invest and the 9 stars I gave."
Trolley,The Truth is Never Wrong,"The moral of the story is that the truth is never wrong and you can't trust a man!! Was curious to watch this drama after watching the SBS Award Shows for K-Dramas and K-Drama Actors that was just held live on December 29, 2023 (you can still view it in it's entirety on Viki), and this particular drama was up for many awards - mostly for the acting parts of supporting actors and actresses. I watch a lot of dramas and this one escaped me somehow so after seeing so many nominations and some wins I had to watch it. Actually I was disappointed in the drama as a whole, but I can definitely agree with the 2 supporting actresses (the 2 young ones) Choi Myung-bin and the older girl who was pregnant and living with the assemblyman and his wife as being recognized at the SBS Award ceremony for their excellent acting. The drama was introduced at the award ceremony as a drama for middle agers which kind of offended me because it was so slow going and overly calm..........what do they think about middle agers? They are too slow so let's make this in 1/2 time? I didn't like a lot about how the main FL handled the infidelity episode - so calm and reserved, no emotion from her whatsoever until only the sea scene. There was no surprises; you could guess the ending way from the beginning due to the theme of the drama and clues all along - I guess the middle agers must be too slow to get a real twist so there is no real surprises so rating a 7 but kudos to the award winning actresses."
Trolley,Two episodes in and great expectations,"So far everything about this drama is just so gripping. I watched Park Hee-Soon in 'My Name' and absolutely loved him there (and the drama as a whole) he has not let me down in this drama either. I've only watched two episodes so far, the acting is fabulous, so much so that I actually don't know which actor to trust and believe are genuine. Can we also take a moment to appreciate the OST too. This drama is the first time I've come across Kim Hyun-joo, also great acting and I'm keen to find out what her secretive past is all about. All in all, if you like a drama that's a thriller, not too fast paced and definitely not too slow, showing a strong bond between husband and wife - this drama is for you!"
Trolley,Bad Ending,Comentario no disponible
Trolley,Don't watch last 2 or 3 eps,Comentario no disponible
Trolley,Great k-drama,"This show has a gripping plot and credible storylines. Many classic k-drama elements have been seamlessly weaved in the story of this show.

Despite the change of an actress at the beginning, the cast has been well stocked with great actors and actresses. The performance of the cast has been all on point and powerful. Especially the lead actress, she deserves an award for her portrayal of the woman character. I have not heard of her before this drama but after this drama I found a recent movie of hers (Jung_E) on Netflix and enjoyed her performance in the movie too (maybe less than that in this drama but mainly because the movie's plot was less convincing).

Overall this drama is a must-see!!"
Trolley,Started off great but ended horribly,"The show started off interesting with a valid plot. The end just made no sense at all. It felt like the writer changed his mind last minute with where the story was heading. This made those plot twists make zero sense and really disappointing to watch. Really disliked all characters by the end....except Woo-Jae. He was pretty consistent throughout the series and I enjoyed that he ended out to be the fixer and adviser he started out to be until the very end. Also, writer must've forgot they wrote Joon to live away from home but he kept appearing in the house toward the end seeing multiple interactions. Just made no sense."
Trolley,A very Deep drama,"This drama is SO powerful. Not easily understood by many. The whole drama is as per the title. Referring to the Trolley dilemma. Every decision in the drama was based on this dilemma. The majority of people, when given this problem would sacrifice the one to save the majority but this drama highlighted the moral issue of sacrificing the one to save the majority. Who are we to make that decision? Is the one sacrificed not worthy of any notice? The drama can be slow in some episodes but hits so hard at the end and leaves viewers thinking. Highly recommended for thinkers. Writer should receive an award."
Trolley,Fine in every way,"I loved this story, every twist and turn of it. Wonderful writing, beautiful cinematography, and performances all around that knock your socks off. Where does Korea train all of their splendid actors? The woman playing Hye Joo is remarkable, with a performance so nuanced it breaks your heart. Themes of deception masked by earnest faces resonate, as do the explorations of people with initial good intentions losing their way in the thicket that is politics. Teenagers' passion, quests for what is true or real, play an important role in this drama, again handled exquisitely by the young actors. The treatment of sexual assault which motivates much of the action is raw and powerfully depicted. It's not ""too much"" as some might claim. Just ask anyone who has experienced this trauma, as have 38% of my friends and acquaintances and students. (And yes, when the ME TOO movement started, I took a random survey.) The casualness which the assaulters display about their actions falls in the ""what's the big deal"" category and is sickening. This is wonderful psychological thriller, carefully deliberate in pacing because these issues, and difficult, sometimes impossible, choices , require deliberation and a slower paced production."
Trolley,Supposed to be a good one but NOT REALLY!,"The story was supposed to be a good one but the decision of Ms. Kim was so below par only thinking of herself, the thoughts and sentiments of only 2 people and not her daughter and the rest of the society in general. I for one can't accept her decision, I find it selfish and not right. She could have moved forward of her choice when everything had been accomplished, thus even her daughter not suffering the harassment of her clasmates because of it. With that, everything could have been better for all concerned. It's a pity, it didn't materialized and the core of the story wasn't achieved. That's a pity."
Trolley,Lost it's way,"It had such a strong start. Meandered a bit in the middle and collapsed underneath sloppy and lazy tropes and writing in the end. Revelations were in fact given away very early and never fully fleshed out. My wife and I both looked at each other at one point in episode 8 and said, wait. They aren't going this route are they?! I mean, there are 8 more episodes. Alas, we were dead on and it was, in fact, where they went and it was laughable and sad. Laughable because it was such soddy story telling, but sad because we loved the fek and the actors did such a great job. Seriously. Don't waste 16 hours of your life on this. Use your head in episode 1 and you can save yourself a lot of time. I won't give away spoilers, however. Politician/man = bad. That formula tried and try every single time in this. Every."
Trolley,A waste of a great cast in a unbelievable stretched weak story.,"These coincidences that make people stay at the same hospital at the same time for the sake of a weak plot is just extremely bad!

When things start unfolding in episode 15 and 16, you wish that you haven't invested your time in a weak plot. From the very beginning, you can tell that there is something off about this show but you continue watching it hoping it will pick up at some stage. However, I quit watching it in episode 15 which is the one before the last episode. This show is a stigma to the korean drama. Netflix needs to classifiy this show as a korean comedy show instead of drama.

Finally, the absurdity in this show is next level and the writer of this show has zero respect to our intelligence."
Trolley,Absurd and unrealistic character development,"This tragic and depressing drama was barely watchable until episode 13. I continued watching, not because it was fun, but because I was curious how it would end. Suddenly, the major players' characters changed abruptly and unreasonably. The whole story line took a deep dive into the abyss. What a terrible and unrealistic plot! I felt defrauded by the writer. I give 3 stars because the actors and actresses do a good job, especially Kim Hyun Joo (who always delivers quality performances and is pleasant to watch). This drama is too long for what it is worth and should have ended in eight, not 16, episodes."
Trolley,Really? Explain to me,"All this for a law that will allow continued investigations even after the accused/perpetrator dies? Really?

A person commits suicide, which by definition is their own doing and their decision, and person who the family suspects ""pushed"" them is a murderer? And the general public, as one, thinks this? Please explain to me.

These two make this series just too unrealistic to the point of being weird. But, OK, I can forgive that since it is a drama, but I can't forgive the plot twists and turns that just make this unsatisfying to watch. Where's the denouement?

Finally, I find the acting of the husband and wife to be too understated to be unconvincing. That ""Yoon-seo is upstairs"" just doesn't cut it."
Trolley,A Sketchy Tramway,"They had a solid idea for a drama but they were totally clueless for how to fit it into a 16 episodes mold. The trolley dilemma was a poor idea to implement in the drama. They were afraid that the viewers may not notice so they went ahead to explain the trolley dilemma multiple times. The FL's kid was learning about it with visuals in school. Kinda insulting. Its finale execution of this analogy turned out to be disappointing and bland, especially after shoving it in our faces endlessly and having the drama named after it. Anyway, the drama was plagued by narrative and writing problems, especially with its horrible and dysfunctional characterization."
Trolley,Not Good Enough,"Korean Drama "" Trolley "" is a political- family melodrama. It centers around a woman who appears to be the perfect wife and mother, but she hides secrets that are about to come out.

The drama starts out quite intensely, and keeps things that way for some episodes. However, it starts deteriorating soon after, with the rest of the drama being boring and full of tropes. The twists were predictable and the plot kept dragging for no reason. In the end, everything was too messy to be set right smoothly.

At least the performances were enjoyable, especially by the leading lady.

So, overall, three out of ten."
Trolley,A deeply disturbing portrait of casual cruelty,"This drama is so slow-moving that a discernible plot doesn't start to develop until at least half way through. I had had trouble staying with the story also because all the main characters seem devoid of emotions. ""A stiff upper lip"" kept popping into my mind. As the story went on I couldn't continue to sympathize with the issue that it raised. Actions and reactions resulting in a swinging this way and that way of the movie's public opinion became more impressive than the issue. One character would post online or hold a press conference or privately say something about somebody and we - and the others in the movie - supposedly got worked up against the accused without any evidence until another character would say the opposite. And then we supposedly got worked up about THAT. Back and forth. Back and forth. Back and forth. A young daughter in the story accuses her mother based on a blog! Finally, the plot started to pick up only to remove all of my sympathy for all of the characters for both their acting and their reacting by the end of episode 15. The story wore me down. Did the writers even know what they were doing? I can't think of a purpose to this story. I will enjoy not watching the last episode. I give three stars because the actors tried to keep me interested. My advice to you is not to waste your time."
Sense8,,
Wave of Cinema: Generasi 90an,,
DTC –Yukemuri Junjo Hen– from HiGH&LOW,,
Capitani,,
Boca Juniors Confidential,,
Cocomelon,,
Firefly Lane,Netflix adaptation of Fire Fly Lane is Near Perfection.,"I just finished binging this over a 24 hour period and honestly loved the whole thing. Having grown up in the 60's and 70's, I found it a realistic representation of that time period as well as the years past that. I had read the book and I spent way too much time waiting for certain events to happen before I realized there has to be another season. I wasn't sure about the casting at first, but in the end I thought the two main stars were perfect for their roles.

My problem is with some of the reviewers who freely admit to only watching a couple of episodes or in one case fifteen minutes. To admit this and then rate the show low doesn't seem fair-especially when it did take a bit to sort out all the characters, storylines and and time periods. Personally I had no problem with the timelines shifting back and forth. I get it, not everyone likes that in a show, and everyone has their own ideas of how it should be done. I was happy with it. Not only was I happy, I can't wait for season 2!"
Firefly Lane,Made me feel all the feels,"Not sure how my review will do this show justice but here we go... We follow Tully and Kate over 3 different timelines - as teenagers, as 20-30 somethings, in their 40s - with each decade's storyline cleverly intertwining across each episode. The timeline jumps around but it is so well done that it isn't confusing like some shows.

The casting is brilliant, Katherine Heigl and Sarah Chalke work beautifully together, as do the younger actresses cast to play their teenage selves.

And yes I cried. I don't think I got through a single episode in the second half of season 2 without bawling. I had read the book so I knew what was coming but seeing it all on screen made it even more emotional.

I also cried at the lack of a Kate/Tully relationship in my own life. Never had a friendship like they do in the show and that made me sad.

All in all a fantastic programme that will make you laugh, cry and reflect on your own life.

Oh and Dancing Queen will never sound the same again."
Firefly Lane,A knock on your face heartwarming series,"So many times this series hit spots of my own trauma at various times that caused me to rethink my values or where I sit with that in society. Not many series looks at life from a female perspective of friendship for decades, I can relate on various levels but also not as I've never experienced a best friend over such a long period of life. This series looks at the ups and downs of life in relationships and working careers, as well as how we grow with these over decades. How responsibility grows with this as an adult. I am not a parent, but I feel the emotions of people who have been raped as trauma at any early life (I've experienced that) and how that can impact you as you grow, and how always being the person who pleases people because you don't want to upset them in a marriage (that speaks into my marriage that broke down), and how do you weigh career in life versus personal feelings - no one ever gives you the rule book on this. This series speaks into various people's lives male and female, gay or straight from a perspective that many people go through. Cant't wait to see what season 3 brings."
Firefly Lane,Sobbing at the end and so moved by the beauty . . .,"Wish I could give an 11 or 12 rating for this series. I feel like I lived along with them and cared so much about everyone in the series that I was sobbing by the end. Outstanding performances by each cast member made this book come alive. I read the books, but really feel that the series was even better. Even with the gap in viewing it, I was able to pick up with the characters this week from where they left off. I have friends that are ""Tullys"" and friends that are ""Kate"". The depiction of the timeless deep love they have for each other was so moving. Bottom line message: Women need other women in their lives.

Thank you to everyone who put this impactful series together."
Firefly Lane,Binged all of season 1,"This is absolutely perfect in every way. The 80's flashbacks are spot on and full of nostalgia, and all the flashbacks caused no confusion it is done so well. Katherine Haigel and Sarah Chalke are perfect together, chemistry is amazing! Love everything about it. It is funny, sad, devastating, and so relatable!"
Firefly Lane,Firefly Lane girls 4ever!!!,Comentario no disponible
Firefly Lane,10 out of 10,"Absolutely loved this show....cannot wait for Season 2......

It is so well done, the characters were well rounded and believable....flaws and all ....and I loved the fashion and the music.......seriously good watching👍🏻👏👏👏"
Firefly Lane,Heigl is great-could this be the lift she needs,"This is a lovely show about friendship. Charming, sweet, it hits all the high notes.

Heigl is great. She really is such a good actor. Sarah Chalke puts in a solid performance-a little too cutesy.

Some of the script is a little too trite. I hated the stupid Manhattan clothing try-on montage. It made Chalke look so dopey. I wish screenwriters would stop with that stuff; it is so overdone.

Is it wrong to think of this as the Beaches of 2020s?

We haven't had a good friendship story in a long, long time. I did read one of the books in the series and the Netflix series does do a good job of interpreting the novel."
Firefly Lane,If you read the book you will probably be disappointed.,Comentario no disponible
Firefly Lane,I love this so much!,Comentario no disponible
Firefly Lane,What can a friendship not survive? You would never know this season!,Comentario no disponible
Firefly Lane,Truly incredible,"This show was incredible.

First of all the cast is great, beautiful female leads, representative of real women, not just dolled up and botoxed. They cast women and men of the right age to play the right part.

You could see the acting sometimes was just true feelings, i mean towards the end those tears just felt true.

I have not read the books so i cannot compare the two but damn the show was good.

This show has brought me to tears, it made me laugh, it goes through so many stages of life. I feel you can realate to the show because even if you haven't lived the same things, the base of life is still the same and shenanigans are still the same.

I got really attached to the characters even if each one were sometimes annoying, they were just portrayed as real people that are not always stable and that's life.

I just loved it!"
Firefly Lane,It's good but the book is better,The book that this series is based on is much more detailed and the story is better in my opinion
Firefly Lane,This Series is Barely Based on The Book,I love the books (Firefly Lane and Fly Away) and have looked forward to this series for months! Pretty quickly into the first episode book readers realize these characters that you love from the books have been given a totally different story in the series. I just wish that I had been warned not to expect the story in the books I loved (and spent hours crying with) in this series.
Firefly Lane,Loved it! Top 10 favorite!,"Really loved this show and will be anxiously waiting for season 2! Acting is great and it is fun to watch Katherine Heigl again! I thought the chemistry between alI the characters was spot on. The actors that play Tully and Kate as teenagers are fabulous. I do think the writing lacked a tiny bit, but it did not stop me from enjoying the show and being entertained. The back and forth between past and present is well done and not confusing. Binge worthy!"
Firefly Lane,Love this show,I needed a story and characters I could get lost in and enjoy. Firefly Lane delivers and its fun watching as the storyline unfolds.
Firefly Lane,Brilliant,"There's far too many ""saw it coming, it's been done before, oh those characters were annoying"" reviews.... I personally thoroughly enjoyed Firefly lane, I enjoyed it all! I thought the writing and the storyline was beautifully done, I felt connected with the characters. The actors/actresses really impressed! It was fun, loving, cringey, heartbreaking, annoying... everything I wanted from it! A tale of love and true friendship right until the end!! This is my own opinion, and rather than listen to those of others, you make up your own mind I found a good feeling from this programme and I WILL watch it again. Loved it! How the story rolls out, great imagination behind it. Top marks from me."
Firefly Lane,A great TV show,"I loved this show. I wasn't too sure on the first episode but it just got better and better. So emotional and such good chemistry between the actors. Definitely worth a watch! The best acting I've seen from Katherine Heigl, the part was made for her. Enough time was spent on developing the characters that you actually care what happens to them, unlike many other shows I have watched. The editing was great, flicking seamlessly between different times and the use of the same actors was fine as they used different hairstyles etc to show the different times. Top show, definitely recommend you watch it!"
Firefly Lane,Not fair.,"Great show until the final episode where we are left with a bombshell development that comes out of nowhere and lots of loose ends. I understand leaving some questions to build a new season with but this was way too much. Would have been a 9 or 10. Sucks.

PS. I read some reviews of the book to get an idea of what happened. I am going to avoid season 2 like the plague and I'm sure I'm not the only one."
Firefly Lane,OMG I never cry this much before,"I loved this show. It is funny, and its serious, and its real :-) It is very well played by the leading roles, and it has been long since I laughed out loud so much, and I do not think that I have ever cried as hard and much as I did through the last episodes of season 2. I actially had to watch the last 2 episodes over many days, because I could not stand crying so much :-)

Its a wonderful story about the kind of friendship we all wish we had. Some are lucky enough to have experienced it, others may experience it through this fantastic story. And its about how different we can be as human beings, and still find each other.

Thank you to the writers and to the cast for giving me a really great time watching."
Firefly Lane,Easy To Walk Away,"This series starts out interesting and engaging unfortunately it doesn't stay that way. I've walked alway numerous times with no desire to return until I'm bored and with nothing else to watch. The frequent sex scenes are predictable, redundant and unnecessary fillers. I would've enjoyed the story more without them. The storyline is good but the constant interruptions is annoying and made my interest lessen. The actors are perfect for their roles and performed well. My last perception is, if you don't like jumping from the characters 3 different stages of life, then don't watch this. It's a constant back and forth."
Firefly Lane,Besties,"This is such a good show. I laughed, I cried, it reminds me of the bond and when I say bond with my best friend I mean -> we are closer than sisters. I remember reading this book. Katherine Hiegel is a great actress and so is Sarah Chalke. The portrayal of besties growing up makes you smile and think about yours. Have tissues there's sad parts. It's a great show to watch with your bestie, hell even if your best is a guy. just watch it. Oh season 2 please :)"
Firefly Lane,DON'T WASTE YOUR TIME!,"Full of cliches, hard to follow time jumps from present to past, and bad parenting! When a scene starts, you know what's going to happen in the end! The supposedly funny parts have all been done before and again you know the outcome so they're not funny."
Firefly Lane,Long Hallmark movie,"It starts off strong, but then disintegrates into sappy stereotypical hallmark movie. The actors for both the adult and the teen characters of Tully and Kate are the only thing that kept me watching. Heigl, Chalke, Skovbye, and Curtis ate GREAT! Otherwise, whiplash between decades, cliche or way too on-the-nose parallels and situations, uneven direction etc made me roll my eyes way too often. I also didn't realize it was an actual series, not a limited run. Soooo, now I have to consider whether I cut my losses or continue to roll my eyes in the second season."
Firefly Lane,Wanted to love it,Why would they change so much about this story? Unnecessary changes. I wanted it to be a little closer to the book. Oh well. Could have been great!
Mars One,,
"El Especial de Alex Fernández, el Especial",,
PJ Masks,Repetitive,"My son loves it, learned who the characters were by the 2nd episode in and with him being delayed in speech, that's great for us. HOWEVER, every episode the plot is the same. Save the day, but there's always that ONE character that screws up the mission 3-6x's before realizing ""oh, that's right! I'm suppose to be a hero, better act like it instead of acting so dumb..."" it hurts my head to watch, but my son loves it so I guess I can spare a few brain cells listening to it."
PJ Masks,the Disney equivalent of super why,"I think this show is solid, but very repetitive. Definitely better than Teen Titans GO!, but I wish it could be up to the standards of PBS Kids."
PJ Masks,"Gets old fast, sadly. Spoiler alert.",Comentario no disponible
PJ Masks,No doubt the most annoying kids show,Comentario no disponible
PJ Masks,Shallow,"One of the shallowest and most merchandise centric kids shows that I've seen recently. The creators have clearly tried to hide morals in each episode (confidence in oneself, teamwork, etc.) but they take the backseat next to special effects and other tricks to get the kids hooked. Luckily we have managed to steer clear of this show eventually, thanks to better alternatives."
PJ Masks,A Decent Show That Could Be Better,"Take it from a teen fan of this show. It's alright. The writing is good, the animation is good, the background music is surprisingly very good, the voice acting is decent, there's a fair amount of action which is entertaining to watch, and there is a good moral/lesson in almost every episode.

Only real problems are: the police never try to stop the nighttime villains, we don't know why or how the villains became villains, there's no backstory of the PJ Masks' powers, HQ, vehicles, or how they met.

Also the consistency is pretty bad in most episodes. Like one scene there are sticky splats, flags, or holes in the ground and in the very next shot they are gone without any explanation other than the animators are too lazy to be consistent and animate it."
PJ Masks,I Still Like It,Comentario no disponible
